datetime,close
2018-07-11,1
2018-07-12,1
2018-07-13,1
2018-07-20,1
2018-07-23,1
2018-07-24,1
2018-07-25,1
2018-07-26,1
2018-07-27,1.0003
2018-07-30,1.0006
2018-07-31,1.0011
2018-08-01,1.0016
2018-08-02,1.0018
2018-08-03,1.0021
2018-08-06,1.002
2018-08-07,1.002
2018-08-08,1.0019
2018-08-09,1.0019
2018-08-10,1.0019
2018-08-14,1.0019
2018-08-15,1.0018
2018-08-16,1.0018
2018-08-17,1.0018
2018-08-20,1.0017
2018-08-21,1.0017
2018-08-22,1.0017
2018-08-23,1.0017
2018-08-24,1.0017
2018-08-27,1.0017
2018-08-28,1.0016
2018-08-29,1.0011
2018-08-30,1.0007
2018-08-31,1.0004
2018-09-03,1.0003
2018-09-04,1.0018
2018-09-05,0.998
2018-09-06,0.9964
2018-09-07,0.9966
2018-09-10,0.9936
2018-09-11,0.993
2018-09-12,0.993
2018-09-13,0.9978
2018-09-14,0.9981
2018-09-17,0.9947
2018-09-18,1.0006
2018-09-19,1.0055
2018-09-20,1.0047
2018-09-21,1.0174
2018-09-25,1.0149
2018-09-26,1.0172
2018-09-27,1.0168
2018-09-28,1.0215
2018-10-08,1.0026
2018-10-09,1.0009
2018-10-10,1.0033
2018-10-11,0.9738
2018-10-12,0.9792
2018-10-15,0.9684
2018-10-16,0.9623
2018-10-17,0.9654
2018-10-18,0.9518
2018-10-19,0.9661
2018-10-22,0.9874
2018-10-23,0.9755
2018-10-24,0.9778
2018-10-25,0.9813
2018-10-26,0.9821
2018-10-29,0.9722
2018-10-30,0.9781
2018-10-31,0.9837
2018-11-01,0.9849
2018-11-02,0.9987
2018-11-05,0.9952
2018-11-06,0.9949
2018-11-07,0.9903
2018-11-08,0.9896
2018-11-09,0.9807
2018-11-12,0.9906
2018-11-13,0.9948
2018-11-14,0.9892
2018-11-15,0.9948
2018-11-16,0.9989
2018-11-19,1.0056
2018-11-20,0.9917
2018-11-21,0.9929
2018-11-22,0.9904
2018-11-23,0.9771
2018-11-26,0.977
2018-11-27,0.9769
2018-11-28,0.9787
2018-11-29,0.9765
2018-11-30,0.9785
2018-12-03,0.9831
2018-12-04,0.9842
2018-12-05,0.9835
2018-12-06,0.9804
2018-12-07,0.9824
2018-12-10,0.9807
2018-12-11,0.9812
2018-12-12,0.9827
2018-12-13,0.9848
2018-12-14,0.9823
2018-12-17,0.9824
2018-12-18,0.9813
2018-12-19,0.9805
2018-12-20,0.9807
2018-12-21,0.9793
2018-12-24,0.9803
2018-12-25,0.9825
2018-12-26,0.9819
2018-12-27,0.9791
2018-12-28,0.9824
2018-12-31,0.9823
2019-01-02,0.9692
2019-01-03,0.9668
2019-01-04,0.9814
2019-01-07,0.9909
2019-01-08,0.9924
2019-01-09,1.0004
2019-01-10,0.9957
2019-01-11,0.9992
2019-01-14,0.9965
2019-01-15,1.0042
2019-01-16,1.0057
2019-01-17,1.0039
2019-01-18,1.0126
2019-01-21,1.0155
2019-01-22,1.0068
2019-01-23,1.0109
2019-01-24,1.0137
2019-01-25,1.0183
2019-01-28,1.0183
2019-01-29,1.0212
2019-01-30,1.0165
2019-01-31,1.0187
2019-02-01,1.028
2019-02-11,1.0391
2019-02-12,1.0461
2019-02-13,1.0583
2019-02-14,1.0575
2019-02-15,1.0443
2019-02-18,1.0701
2019-02-19,1.0715
2019-02-20,1.0746
2019-02-21,1.069
2019-02-22,1.0825
2019-02-25,1.13
2019-02-26,1.1248
2019-02-27,1.1239
2019-02-28,1.1241
2019-03-01,1.1383
2019-03-04,1.1525
2019-03-05,1.1662
2019-03-06,1.1818
2019-03-07,1.1839
2019-03-08,1.1379
2019-03-11,1.1615
2019-03-12,1.1719
2019-03-13,1.162
2019-03-14,1.1489
2019-03-15,1.1647
2019-03-18,1.1914
2019-03-19,1.1895
2019-03-20,1.1929
2019-03-21,1.198
2019-03-22,1.2063
2019-03-25,1.1872
2019-03-26,1.1739
2019-03-27,1.186
2019-03-28,1.1801
2019-03-29,1.2063
2019-04-01,1.2394
2019-04-02,1.2416
2019-04-03,1.2617
2019-04-04,1.2741
2019-04-08,1.2834
2019-04-09,1.2848
2019-04-10,1.2872
2019-04-11,1.2725
2019-04-12,1.266
2019-04-15,1.2524
2019-04-16,1.2701
2019-04-17,1.2752
2019-04-18,1.2612
2019-04-19,1.2686
2019-04-22,1.2421
2019-04-23,1.2341
2019-04-24,1.241
2019-04-25,1.2107
2019-04-26,1.1982
2019-04-29,1.1956
2019-04-30,1.2055
2019-05-06,1.1452
2019-05-07,1.1595
2019-05-08,1.1504
2019-05-09,1.132
2019-05-10,1.16
2019-05-13,1.1507
2019-05-14,1.1438
2019-05-15,1.1631
2019-05-16,1.1706
2019-05-17,1.1447
2019-05-20,1.1375
2019-05-21,1.1527
2019-05-22,1.1468
2019-05-23,1.1343
2019-05-24,1.1372
2019-05-27,1.1492
2019-05-28,1.1597
2019-05-29,1.1571
2019-05-30,1.155
2019-05-31,1.1539
2019-06-03,1.1472
2019-06-04,1.1367
2019-06-05,1.1325
2019-06-06,1.1229
2019-06-10,1.1323
2019-06-11,1.16
2019-06-12,1.1511
2019-06-13,1.1486
2019-06-14,1.1402
2019-06-17,1.1383
2019-06-18,1.1378
2019-06-19,1.1426
2019-06-20,1.1605
2019-06-21,1.1618
2019-06-25,1.1538
2019-06-26,1.1545
2019-06-27,1.1602
2019-06-28,1.1573
2019-06-30,1.1572
2019-07-01,1.1758
2019-07-02,1.1799
2019-07-03,1.176
2019-07-04,1.1742
2019-07-05,1.1766
2019-07-08,1.1534
2019-07-09,1.15
2019-07-10,1.1454
2019-07-11,1.1459
2019-07-12,1.1527
2019-07-15,1.1564
2019-07-16,1.1564
2019-07-17,1.1571
2019-07-18,1.1495
2019-07-19,1.1614
2019-07-22,1.1557
2019-07-23,1.1562
2019-07-24,1.1637
2019-07-25,1.1694
2019-07-26,1.1727
2019-07-29,1.171
2019-07-30,1.1763
2019-07-31,1.1686
2019-08-01,1.1618
2019-08-02,1.1461
2019-08-05,1.1265
2019-08-06,1.1136
2019-08-07,1.1104
2019-08-08,1.1253
2019-08-09,1.1189
2019-08-12,1.1377
2019-08-13,1.1292
2019-08-14,1.1312
2019-08-15,1.1335
2019-08-16,1.1337
2019-08-19,1.1532
2019-08-20,1.1506
2019-08-21,1.1508
2019-08-22,1.1483
2019-08-23,1.1546
2019-08-26,1.1433
2019-08-27,1.1554
2019-08-28,1.1552
2019-08-29,1.1486
2019-08-30,1.1456
2019-09-02,1.1602
2019-09-03,1.1626
2019-09-04,1.1759
2019-09-05,1.1807
2019-09-06,1.1889
2019-09-09,1.1939
2019-09-10,1.1911
2019-09-11,1.1917
2019-09-12,1.1978
2019-09-16,1.1978
2019-09-17,1.1811
2019-09-18,1.1817
2019-09-19,1.1843
2019-09-20,1.1844
2019-09-23,1.1715
2019-09-24,1.1741
2019-09-25,1.1696
2019-09-26,1.1685
2019-09-27,1.1646
2019-09-30,1.1626
2019-10-08,1.1696
2019-10-09,1.1782
2019-10-10,1.1823
2019-10-11,1.1933
2019-10-14,1.2045
2019-10-15,1.1971
2019-10-16,1.1961
2019-10-17,1.192
2019-10-18,1.1785
2019-10-21,1.1827
2019-10-22,1.1841
2019-10-23,1.1804
2019-10-24,1.1836
2019-10-25,1.1888
2019-10-28,1.1935
2019-10-29,1.1838
2019-10-30,1.1818
2019-10-31,1.1792
2019-11-01,1.1933
2019-11-04,1.196
2019-11-05,1.2037
2019-11-06,1.2018
2019-11-07,1.2025
2019-11-08,1.1957
2019-11-11,1.175
2019-11-12,1.1768
2019-11-13,1.1692
2019-11-14,1.1686
2019-11-15,1.1633
2019-11-18,1.1819
2019-11-19,1.1909
2019-11-20,1.1838
2019-11-21,1.1837
2019-11-22,1.1837
2019-11-25,1.2003
2019-11-26,1.1997
2019-11-27,1.1945
2019-11-28,1.1905
2019-11-29,1.1878
2019-12-02,1.1913
2019-12-03,1.1959
2019-12-04,1.1917
2019-12-05,1.1961
2019-12-06,1.1975
2019-12-09,1.2052
2019-12-10,1.2036
2019-12-11,1.2099
2019-12-12,1.2066
2019-12-13,1.2216
2019-12-16,1.2302
2019-12-17,1.2426
2019-12-18,1.2409
2019-12-19,1.2443
2019-12-20,1.243
2019-12-23,1.2313
2019-12-24,1.2357
2019-12-25,1.2356
2019-12-26,1.2489
2019-12-27,1.2508
2019-12-30,1.2673
2019-12-31,1.2755
2020-01-02,1.2887
2020-01-03,1.2853
2020-01-06,1.2793
2020-01-07,1.2893
2020-01-08,1.2748
2020-01-09,1.2875
2020-01-10,1.284
2020-01-13,1.2878
2020-01-14,1.2862
2020-01-15,1.2774
2020-01-16,1.271
2020-01-17,1.2765
2020-01-20,1.2822
2020-01-21,1.2614
2020-01-22,1.2705
2020-01-23,1.2389
2020-02-03,1.1448
2020-02-04,1.1675
2020-02-05,1.1798
2020-02-06,1.196
2020-02-07,1.1963
2020-02-10,1.2146
2020-02-11,1.2243
2020-02-12,1.2312
2020-02-13,1.235
2020-02-14,1.2373
2020-02-17,1.2373
2020-02-18,1.2546
2020-02-19,1.2489
2020-02-20,1.2634
2020-02-21,1.2727
