datetime,close
2019-11-26,1
2019-11-29,1.0003
2019-12-06,1.0005
2019-12-13,1.0013
2019-12-17,1.0049
2019-12-18,1.0032
2019-12-19,1.0042
2019-12-20,1.0006
2019-12-23,0.9896
2019-12-24,0.9946
2019-12-25,0.9935
2019-12-26,1.0036
2019-12-27,1.0019
2019-12-30,1.0139
2019-12-31,1.0197
2020-01-02,1.0336
2020-01-03,1.0333
2020-01-06,1.0297
2020-01-07,1.0379
2020-01-08,1.0262
2020-01-09,1.0387
2020-01-10,1.035
2020-01-13,1.042
2020-01-14,1.043
2020-01-15,1.0379
2020-01-16,1.0326
2020-01-17,1.0331
2020-01-20,1.035
2020-01-21,1.0169
2020-01-22,1.0206
2020-01-23,0.9956
2020-02-03,0.91
2020-02-04,0.9285
2020-02-05,0.9393
2020-02-06,0.951
2020-02-07,0.9544
2020-02-10,0.9686
2020-02-11,0.9724
2020-02-12,0.979
2020-02-13,0.9737
2020-02-14,0.9808
2020-02-17,1.0004
2020-02-18,1.0035
2020-02-19,0.9993
2020-02-20,1.0131
2020-02-21,1.0181
2020-02-24,1.0111
2020-02-25,1.0014
2020-02-26,1.0013
2020-02-27,1.005
2020-02-28,0.9743
2020-03-02,1.0119
2020-03-03,1.012
2020-03-04,1.0245
2020-03-05,1.0369
2020-03-06,1.0249
2020-03-09,0.9938
2020-03-10,1.0112
2020-03-11,1.0024
2020-03-12,0.985
2020-03-13,0.97
2020-03-16,0.9405
2020-03-17,0.9373
2020-03-18,0.9241
2020-03-19,0.9152
2020-03-20,0.9279
2020-03-23,0.9016
2020-03-24,0.9232
2020-03-25,0.9418
2020-03-26,0.933
2020-03-27,0.9397
2020-03-30,0.9278
2020-03-31,0.9262
2020-04-01,0.9207
2020-04-02,0.934
2020-04-03,0.9291
2020-04-07,0.9459
2020-04-08,0.9452
2020-04-09,0.948
2020-04-10,0.9384
2020-04-13,0.9359
2020-04-14,0.9476
2020-04-15,0.9425
2020-04-16,0.9399
2020-04-17,0.9427
2020-04-20,0.9494
2020-04-21,0.9438
2020-04-22,0.948
2020-04-23,0.9452
2020-04-24,0.9396
2020-04-27,0.9455
2020-04-28,0.9398
2020-04-29,0.949
2020-04-30,0.9583
2020-05-06,0.9596
2020-05-07,0.961
2020-05-08,0.9686
2020-05-11,0.9691
2020-05-12,0.9661
2020-05-13,0.9682
2020-05-14,0.9583
2020-05-15,0.955
2020-05-18,0.9558
2020-05-19,0.9616
2020-05-20,0.9548
2020-05-21,0.9498
2020-05-22,0.9346
2020-05-25,0.9392
2020-05-26,0.9463
2020-05-27,0.9503
2020-05-28,0.9503
2020-05-29,0.9466
2020-06-01,0.9652
2020-06-02,0.968
2020-06-03,0.9687
2020-06-04,0.9717
2020-06-05,0.9688
2020-06-08,0.9699
2020-06-09,0.9739
2020-06-10,0.9707
2020-06-11,0.9632
2020-06-12,0.9621
