datetime,close
2019-11-28,1
2019-11-29,1.0001
2019-12-06,1.0048
2019-12-13,1.0323
2019-12-20,1.0415
2019-12-26,1.0442
2019-12-27,1.0423
2019-12-30,1.0554
2019-12-31,1.0617
2020-01-02,1.0759
2020-01-03,1.0756
2020-01-06,1.0718
2020-01-07,1.0802
2020-01-08,1.0681
2020-01-09,1.0811
2020-01-10,1.0771
2020-01-13,1.0844
2020-01-14,1.0855
2020-01-15,1.0801
2020-01-16,1.0746
2020-01-17,1.0751
2020-01-20,1.0763
2020-01-21,1.0573
2020-01-22,1.0608
2020-01-23,1.0335
2020-02-03,0.9458
2020-02-04,0.9646
2020-02-05,0.9752
2020-02-06,0.9869
2020-02-07,0.9901
2020-02-10,1.0045
2020-02-11,1.0077
2020-02-12,1.0139
2020-02-13,1.008
2020-02-14,1.0152
2020-02-17,1.0354
2020-02-18,1.0375
2020-02-19,1.0335
2020-02-20,1.0474
2020-02-21,1.0512
2020-02-24,1.0442
2020-02-25,1.0343
2020-02-26,1.0354
2020-02-27,1.0391
2020-02-28,1.0085
2020-03-02,1.0464
2020-03-03,1.0462
2020-03-04,1.0593
2020-03-05,1.0722
2020-03-06,1.0598
2020-03-09,1.0276
2020-03-10,1.0456
2020-03-11,1.0367
2020-03-12,1.0187
2020-03-13,1.0034
2020-03-16,0.9729
2020-03-17,0.9696
2020-03-18,0.956
2020-03-19,0.9468
2020-03-20,0.9605
2020-03-23,0.9336
2020-03-24,0.9561
2020-03-25,0.9754
2020-03-26,0.9666
2020-03-27,0.9737
2020-03-30,0.9612
2020-03-31,0.9594
2020-04-01,0.9537
2020-04-02,0.9674
2020-04-03,0.9623
2020-04-07,0.98
2020-04-08,0.9792
2020-04-09,0.9825
2020-04-10,0.9726
2020-04-13,0.9701
2020-04-14,0.9823
2020-04-15,0.977
2020-04-16,0.9748
2020-04-17,0.9776
2020-04-20,0.9833
2020-04-21,0.9776
2020-04-22,0.9822
2020-04-23,0.9792
2020-04-24,0.9735
2020-04-27,0.9799
2020-04-28,0.9741
2020-04-29,0.9842
2020-04-30,0.9938
2020-05-06,0.995
2020-05-07,0.9965
2020-05-08,1.0044
2020-05-11,1.0078
2020-05-12,1.005
2020-05-13,1.0078
2020-05-14,0.9974
2020-05-15,0.9939
2020-05-18,0.9951
2020-05-19,1.0013
2020-05-20,0.994
2020-05-21,0.9896
2020-05-22,0.9738
2020-05-25,0.9786
2020-05-26,0.9862
2020-05-27,0.9903
2020-05-28,0.9902
2020-05-29,0.9864
2020-06-01,1.006
2020-06-02,1.0102
2020-06-03,1.0111
2020-06-04,1.0142
2020-06-05,1.0113
2020-06-08,1.0135
2020-06-09,1.0183
2020-06-10,1.0157
2020-06-11,1.008
2020-06-12,1.0068
2020-06-15,0.9999
2020-06-16,1.0164
2020-06-17,1.0187
2020-06-18,1.0274
2020-06-19,1.0313
2020-06-22,1.0273
2020-06-23,1.0285
2020-06-24,1.0306
2020-06-29,1.0259
2020-06-30,1.0363
2020-07-01,1.0543
2020-07-02,1.078
2020-07-03,1.0903
2020-07-06,1.1457
2020-07-07,1.1446
2020-07-08,1.1614
2020-07-09,1.1762
2020-07-10,1.1568
2020-07-13,1.1875
2020-07-14,1.1835
2020-07-15,1.1688
2020-07-16,1.1527
2020-07-17,1.1604
2020-07-20,1.2112
2020-07-21,1.2105
2020-07-22,1.2131
2020-07-23,1.2002
2020-07-24,1.1563
2020-07-27,1.1531
2020-07-28,1.1639
2020-07-29,1.1835
2020-07-30,1.1833
2020-07-31,1.1957
2020-08-03,1.2194
2020-08-04,1.2225
2020-08-05,1.2222
2020-08-06,1.2242
2020-08-07,1.2165
2020-08-10,1.2339
2020-08-11,1.2222
2020-08-12,1.216
2020-08-13,1.2209
2020-08-14,1.23
2020-08-17,1.2567
2020-08-18,1.2594
2020-08-19,1.2475
2020-08-20,1.2383
2020-08-21,1.2379
2020-08-24,1.2497
2020-08-25,1.249
2020-08-26,1.2298
2020-08-27,1.2368
2020-08-28,1.2597
2020-08-31,1.2535
2020-09-01,1.259
2020-09-02,1.2584
2020-09-03,1.257
2020-09-04,1.2542
2020-09-07,1.2396
2020-09-08,1.2465
2020-09-09,1.228
2020-09-10,1.2177
2020-09-11,1.2233
2020-09-14,1.2285
2020-09-15,1.2342
2020-09-16,1.2356
2020-09-17,1.2429
2020-09-18,1.2619
2020-09-21,1.2553
2020-09-22,1.2377
2020-09-23,1.24
2020-09-24,1.2188
2020-09-25,1.2116
2020-09-28,1.2112
2020-09-29,1.2165
2020-09-30,1.2107
2020-10-09,1.238
2020-10-12,1.2689
2020-10-13,1.272
2020-10-14,1.272
2020-10-15,1.2684
2020-10-16,1.2724
2020-10-19,1.2636
2020-10-20,1.2652
2020-10-21,1.2605
2020-10-22,1.2515
2020-10-23,1.2411
2020-10-26,1.2442
2020-10-27,1.2401
2020-10-28,1.2402
2020-10-29,1.2546
2020-10-30,1.235
2020-11-02,1.2472
2020-11-03,1.2631
2020-11-04,1.2697
2020-11-05,1.2921
2020-11-06,1.2932
2020-11-09,1.3142
2020-11-10,1.31
2020-11-11,1.3165
2020-11-12,1.3253
2020-11-13,1.3171
2020-11-16,1.345
2020-11-17,1.3546
2020-11-18,1.3611
2020-11-19,1.3553
2020-11-20,1.3624
