datetime,nav
2020-11-24,1.4747
2020-11-25,1.4518
2020-11-26,1.4436
2020-11-27,1.4603
2020-11-30,1.4375
2020-12-01,1.455
2020-12-02,1.4588
2020-12-03,1.4602
2020-12-04,1.4681
2020-12-07,1.4598
2020-12-08,1.4634
2020-12-09,1.4453
2020-12-10,1.4482
2020-12-11,1.4387
2020-12-14,1.4492
2020-12-15,1.4478
2020-12-16,1.4542
2020-12-17,1.4723
2020-12-18,1.4689
2020-12-21,1.4696
2020-12-22,1.4524
2020-12-23,1.4583
2020-12-24,1.4534
2020-12-25,1.4536
2020-12-28,1.4741
2020-12-29,1.4685
2020-12-30,1.4881
2020-12-31,1.5115
2021-01-04,1.5237
2021-01-05,1.5554
2021-01-06,1.5711
2021-01-07,1.5922
2021-01-08,1.5821
2021-01-11,1.5627
2021-01-12,1.5976
2021-01-13,1.5893
2021-01-14,1.5604
2021-01-15,1.5544
2021-01-18,1.5532
2021-01-19,1.5336
2021-01-20,1.5311
2021-01-21,1.5491
2021-01-22,1.5428
2021-01-25,1.5727
2021-01-26,1.5426
2021-01-27,1.5338
2021-01-28,1.4978
2021-01-29,1.4915
2021-02-01,1.4991
2021-02-02,1.5212
2021-02-03,1.5086
2021-02-04,1.5228
2021-02-05,1.5305
2021-02-08,1.5465
2021-02-09,1.5754
2021-02-10,1.6168
2021-02-18,1.5957
2021-02-19,1.6154
2021-02-22,1.5584
2021-02-23,1.554
2021-02-24,1.5268
2021-02-25,1.5456
2021-02-26,1.5128
2021-03-01,1.5255
2021-03-02,1.5041
2021-03-03,1.5331
2021-03-04,1.4882
2021-03-05,1.4796
2021-03-08,1.4386
2021-03-09,1.4118
2021-03-10,1.4213
2021-03-11,1.4588
2021-03-12,1.4618
2021-03-15,1.4316
2021-03-16,1.4528
2021-03-17,1.4499
2021-03-18,1.4581
2021-03-19,1.4247
2021-03-22,1.4221
2021-03-23,1.4153
2021-03-24,1.3981
2021-03-25,1.3977
2021-03-26,1.4245
2021-03-29,1.4327
2021-03-30,1.4422
2021-03-31,1.4265
2021-04-01,1.4425
2021-04-02,1.4625
2021-04-06,1.4493
2021-04-07,1.4288
2021-04-08,1.4363
2021-04-09,1.4108
2021-04-12,1.3987
2021-04-13,1.3995
2021-04-14,1.4092
2021-04-15,1.3986
2021-04-16,1.4122
2021-04-19,1.4352
2021-04-20,1.4327
2021-04-21,1.4271
2021-04-22,1.4267
2021-04-23,1.4397
2021-04-26,1.4176
2021-04-27,1.4217
2021-04-28,1.4248
2021-04-29,1.4397
2021-04-30,1.4175
2021-05-06,1.3956
2021-05-07,1.3792
2021-05-10,1.3775
2021-05-11,1.3905
2021-05-12,1.3954
2021-05-13,1.381
2021-05-14,1.4071
2021-05-17,1.4265
2021-05-18,1.4267
2021-05-19,1.4187
2021-05-20,1.4286
2021-05-21,1.4204
2021-05-24,1.429
2021-05-25,1.473
2021-05-26,1.479
2021-05-27,1.483
2021-05-28,1.4749
2021-05-31,1.4677
2021-06-01,1.4694
2021-06-02,1.4616
2021-06-03,1.4574
2021-06-04,1.4674
2021-06-07,1.4616
2021-06-08,1.4407
2021-06-09,1.4495
2021-06-10,1.4526
2021-06-11,1.4345
2021-06-15,1.418
2021-06-16,1.4105
2021-06-17,1.4038
2021-06-18,1.391
2021-06-21,1.3812
2021-06-22,1.386
2021-06-23,1.387
2021-06-24,1.3934
2021-06-25,1.4124
2021-06-28,1.4098
2021-06-29,1.3876
2021-06-30,1.3896
2021-07-01,1.4029
2021-07-02,1.3631
2021-07-05,1.3541
2021-07-06,1.3647
2021-07-07,1.3695
2021-07-08,1.3498
2021-07-09,1.3441
2021-07-12,1.3486
2021-07-13,1.3598
2021-07-14,1.3458
2021-07-15,1.3616
2021-07-16,1.3505
2021-07-19,1.3517
2021-07-20,1.345
2021-07-21,1.3441
2021-07-22,1.3433
2021-07-23,1.3239
2021-07-26,1.2696
2021-07-27,1.2214
2021-07-28,1.2292
2021-07-29,1.2314
2021-07-30,1.2148
2021-08-02,1.2536
2021-08-03,1.2658
2021-08-04,1.2575
2021-08-05,1.2543
2021-08-06,1.2469
2021-08-09,1.2738
2021-08-10,1.2981
2021-08-11,1.2944
2021-08-12,1.2761
2021-08-13,1.275
2021-08-16,1.286
2021-08-17,1.2606
2021-08-18,1.267
2021-08-19,1.2468
2021-08-20,1.2236
2021-08-23,1.2299
2021-08-24,1.2376
2021-08-25,1.2413
2021-08-26,1.215
2021-08-27,1.2179
2021-08-30,1.2101
2021-08-31,1.212
2021-09-01,1.25
2021-09-02,1.2476
2021-09-03,1.2518
2021-09-06,1.2717
2021-09-07,1.2813
2021-09-08,1.2727
2021-09-09,1.2785
2021-09-10,1.2886
2021-09-13,1.2991
2021-09-14,1.2797
2021-09-15,1.2579
2021-09-16,1.2568
2021-09-17,1.2698
2021-09-22,1.2627
2021-09-23,1.2662
2021-09-24,1.2656
2021-09-27,1.294
2021-09-28,1.302
2021-09-29,1.2965
2021-09-30,1.2969
2021-10-08,1.3248
2021-10-11,1.3334
2021-10-12,1.3306
2021-10-13,1.3394
2021-10-14,1.3304
2021-10-15,1.3315
2021-10-18,1.3057
2021-10-19,1.3195
2021-10-20,1.311
2021-10-21,1.3315
2021-10-22,1.3476
2021-10-25,1.3367
2021-10-26,1.3224
2021-10-27,1.2992
2021-10-28,1.2953
2021-10-29,1.2938
2021-11-01,1.2941
2021-11-02,1.284
2021-11-03,1.2809
2021-11-04,1.2966
2021-11-05,1.2974
2021-11-08,1.2955
2021-11-09,1.2827
2021-11-10,1.2745
2021-11-11,1.3042
2021-11-12,1.2998
2021-11-15,1.3
2021-11-16,1.3046
2021-11-17,1.2985
2021-11-18,1.2862
2021-11-19,1.3035
2021-11-22,1.3006
2021-11-23,1.3015
2021-11-24,1.3134
2021-11-25,1.3085
2021-11-26,1.2945
2021-11-29,1.2945
2021-11-30,1.285
2021-12-01,1.2927
2021-12-02,1.3013
2021-12-03,1.3217
2021-12-06,1.3251
2021-12-07,1.3375
2021-12-08,1.3566
2021-12-09,1.3801
2021-12-10,1.3719
2021-12-13,1.378
2021-12-14,1.3649
2021-12-15,1.358
2021-12-16,1.3698
2021-12-17,1.3487
2021-12-20,1.3484
2021-12-21,1.3658
2021-12-22,1.3628
2021-12-23,1.3734
2021-12-24,1.3778
2021-12-27,1.3817
2021-12-28,1.3869
2021-12-29,1.3657
2021-12-30,1.3659
2021-12-31,1.3736
2022-01-04,1.388
2022-01-05,1.4001
2022-01-06,1.3852
2022-01-07,1.4044
2022-01-10,1.4155
2022-01-11,1.4025
2022-01-12,1.3974
2022-01-13,1.3745
2022-01-14,1.3502
2022-01-17,1.3565
2022-01-18,1.3814
2022-01-19,1.3905
2022-01-20,1.4101
2022-01-21,1.4008
2022-01-24,1.3977
2022-01-25,1.368
2022-01-26,1.3739
2022-01-27,1.355
2022-01-28,1.3393
2022-02-07,1.3656
2022-02-08,1.3745
2022-02-09,1.3845
2022-02-10,1.3975
2022-02-11,1.4048
2022-02-14,1.3863
2022-02-15,1.38
2022-02-16,1.388
2022-02-17,1.3804
2022-02-18,1.4029
2022-02-21,1.4024
2022-02-22,1.3818
2022-02-23,1.3755
2022-02-24,1.3457
2022-02-25,1.3424
2022-02-28,1.3379
2022-03-01,1.3591
2022-03-02,1.3515
2022-03-03,1.3512
2022-03-04,1.3396
2022-03-07,1.3108
2022-03-08,1.2812
2022-03-09,1.2693
2022-03-10,1.2748
2022-03-11,1.2826
2022-03-14,1.2494
2022-03-15,1.1736
2022-03-16,1.2091
2022-03-17,1.2356
2022-03-18,1.2644
2022-03-21,1.2576
2022-03-22,1.2729
2022-03-23,1.2775
2022-03-24,1.2709
2022-03-25,1.2568
2022-03-28,1.2646
2022-03-29,1.2643
2022-03-30,1.2941
2022-03-31,1.2964
2022-04-01,1.3184
2022-04-06,1.3227
2022-04-07,1.3085
2022-04-08,1.3241
2022-04-11,1.3031
2022-04-12,1.3151
2022-04-13,1.3134
2022-04-14,1.3422
2022-04-15,1.3402
2022-04-18,1.3213
2022-04-19,1.3179
2022-04-20,1.2962
2022-04-21,1.2836
2022-04-22,1.2991
2022-04-25,1.2535
2022-04-26,1.2472
2022-04-27,1.2624
2022-04-28,1.2824
2022-04-29,1.2972
2022-05-05,1.3046
2022-05-06,1.2763
2022-05-09,1.2693
2022-05-10,1.2675
2022-05-11,1.2673
2022-05-12,1.2558
2022-05-13,1.2754
2022-05-16,1.2727
2022-05-17,1.2783
2022-05-18,1.2693
2022-05-19,1.2671
2022-05-20,1.2872
2022-05-23,1.2712
2022-05-24,1.2587
2022-05-25,1.2647
2022-05-26,1.2714
2022-05-27,1.2737
2022-05-30,1.2749
2022-05-31,1.2816
2022-06-01,1.2794
2022-06-02,1.2673
2022-06-06,1.2713
2022-06-07,1.2782
2022-06-08,1.2953
2022-06-09,1.2932
2022-06-10,1.3021
2022-06-13,1.282
2022-06-14,1.3012
2022-06-15,1.3244
2022-06-16,1.3085
2022-06-17,1.3225
2022-06-20,1.3227
2022-06-21,1.3287
2022-06-22,1.3121
2022-06-23,1.3293
2022-06-24,1.3409
2022-06-27,1.3549
2022-06-28,1.3606
2022-06-29,1.3644
2022-06-30,1.3812
2022-07-01,1.3762
2022-07-04,1.3844
2022-07-05,1.3847
2022-07-06,1.3552
2022-07-07,1.3536
2022-07-08,1.3577
2022-07-11,1.3418
2022-07-12,1.3512
2022-07-13,1.3471
2022-07-14,1.3313
2022-07-15,1.3087
2022-07-18,1.3276
2022-07-19,1.3232
2022-07-20,1.3224
2022-07-21,1.3007
2022-07-22,1.2993
2022-07-25,1.3078
2022-07-26,1.3248
2022-07-27,1.3138
2022-07-28,1.3093
2022-07-29,1.2948
2022-08-01,1.289
2022-08-02,1.2683
2022-08-03,1.2559
2022-08-04,1.2631
2022-08-05,1.2737
2022-08-08,1.2742
2022-08-09,1.275
2022-08-10,1.2629
2022-08-11,1.2816
2022-08-12,1.2931
2022-08-15,1.2872
2022-08-16,1.2884
2022-08-17,1.2986
2022-08-18,1.283
2022-08-19,1.2954
2022-08-22,1.3028
2022-08-23,1.2952
2022-08-24,1.2901
2022-08-25,1.3188
2022-08-26,1.3128
2022-08-29,1.3099
2022-08-30,1.3039
2022-08-31,1.3222
2022-09-01,1.3287
2022-09-02,1.3192
2022-09-05,1.328
2022-09-06,1.3379
2022-09-07,1.3278
2022-09-08,1.3264
2022-09-09,1.355
2022-09-13,1.3603
2022-09-14,1.3515
2022-09-15,1.3611
2022-09-16,1.3275
2022-09-19,1.3329
2022-09-20,1.3199
2022-09-21,1.3139
2022-09-22,1.3001
2022-09-23,1.298
2022-09-26,1.2909
2022-09-27,1.3056
2022-09-28,1.2977
2022-09-29,1.2927
2022-09-30,1.3004
2022-10-10,1.2896
2022-10-11,1.278
2022-10-12,1.2874
2022-10-13,1.2662
2022-10-14,1.2803
2022-10-17,1.2741
2022-10-18,1.2671
2022-10-19,1.2463
2022-10-20,1.234
2022-10-21,1.2315
2022-10-24,1.185
2022-10-25,1.1804
2022-10-26,1.1703
2022-10-27,1.1691
2022-10-28,1.1434
2022-10-31,1.1114
2022-11-01,1.1423
2022-11-02,1.1559
2022-11-03,1.1416
2022-11-04,1.1793
2022-11-07,1.1863
2022-11-08,1.1796
2022-11-09,1.1727
2022-11-10,1.1748
2022-11-11,1.2175
2022-11-14,1.2279
2022-11-15,1.2432
2022-11-16,1.2347
2022-11-17,1.2296
2022-11-18,1.2262
2022-11-21,1.2106
2022-11-22,1.2189
2022-11-23,1.2198
2022-11-24,1.2215
2022-11-25,1.2474
2022-11-28,1.2318
2022-11-29,1.2839
2022-11-30,1.2763
2022-12-01,1.2818
2022-12-02,1.2704
2022-12-05,1.3019
2022-12-06,1.3095
2022-12-07,1.2985
2022-12-08,1.3041
2022-12-09,1.3291
2022-12-12,1.3027
2022-12-13,1.3083
2022-12-14,1.3175
2022-12-15,1.306
2022-12-16,1.3147
2022-12-19,1.2952
2022-12-20,1.2693
