datetime,close
2010-11-12,0.9964
2010-11-19,0.9953
2010-11-22,0.9953
2010-11-26,0.9981
2010-12-03,0.9969
2010-12-10,0.9951
2010-12-17,1.0104
2010-12-20,1.0104
2010-12-24,1.0063
2010-12-31,1.0035
2011-01-04,1.0158
2011-01-07,1.0074
2011-01-10,0.9927
2011-01-11,1.001
2011-01-12,1.0004
2011-01-13,0.9995
2011-01-14,0.9897
2011-01-17,0.944
2011-01-18,0.9423
2011-01-19,0.9688
2011-01-20,0.9341
2011-01-21,0.9427
2011-01-24,0.9306
2011-01-25,0.9267
2011-01-26,0.9377
2011-01-27,0.9521
2011-01-28,0.9598
2011-01-31,0.9716
2011-02-01,0.9702
2011-02-09,0.958
2011-02-10,0.9833
2011-02-11,0.9904
2011-02-14,1.0207
2011-02-15,1.0205
2011-02-16,1.0365
2011-02-17,1.0343
2011-02-18,1.0201
2011-02-21,1.0433
2011-02-22,1.0129
2011-02-23,1.0144
2011-02-24,1.0183
2011-02-25,1.0198
2011-02-28,1.0388
2011-03-01,1.042
2011-03-02,1.0352
2011-03-03,1.0229
2011-03-04,1.0386
2011-03-07,1.0606
2011-03-08,1.0595
2011-03-09,1.0603
2011-03-10,1.0463
2011-03-11,1.035
2011-03-14,1.046
2011-03-15,1.0253
2011-03-16,1.0405
2011-03-17,1.0246
2011-03-18,1.0287
2011-03-21,1.0206
2011-03-22,1.0254
2011-03-23,1.0388
2011-03-24,1.0342
2011-03-25,1.0464
2011-03-28,1.0421
2011-03-29,1.0312
2011-03-30,1.0287
2011-03-31,1.0229
2011-04-01,1.0346
2011-04-06,1.0383
2011-04-07,1.0472
2011-04-08,1.0598
2011-04-11,1.0526
2011-04-12,1.0509
2011-04-13,1.0588
2011-04-14,1.0503
2011-04-15,1.047
2011-04-18,1.0474
2011-04-19,1.0272
2011-04-20,1.0242
2011-04-21,1.0326
2011-04-22,1.0252
2011-04-25,1.0054
2011-04-26,1.0013
2011-04-27,0.9913
2011-04-28,0.9716
2011-04-29,0.9899
2011-05-03,0.9986
2011-05-04,0.9685
2011-05-05,0.9686
2011-05-06,0.9667
2011-05-09,0.9718
2011-05-10,0.9807
2011-05-11,0.9783
2011-05-12,0.9659
2011-05-13,0.9715
2011-05-16,0.9657
2011-05-17,0.97
2011-05-18,0.9779
2011-05-19,0.9701
2011-05-20,0.9676
2011-05-23,0.9346
2011-05-24,0.9375
2011-05-25,0.9273
2011-05-26,0.9197
2011-05-27,0.917
2011-05-30,0.9135
2011-05-31,0.9285
2011-06-01,0.9334
2011-06-02,0.9183
2011-06-03,0.9315
2011-06-07,0.9368
2011-06-08,0.941
2011-06-09,0.9208
2011-06-10,0.9255
2011-06-13,0.9186
2011-06-14,0.9368
2011-06-15,0.9302
2011-06-16,0.9167
2011-06-17,0.9114
2011-06-20,0.9028
2011-06-21,0.9178
2011-06-22,0.9155
2011-06-23,0.9349
2011-06-24,0.9521
2011-06-27,0.9543
2011-06-28,0.9572
2011-06-29,0.9484
2011-06-30,0.9617
2011-07-01,0.9707
2011-07-04,0.9906
2011-07-05,0.9922
2011-07-06,0.9895
2011-07-07,0.984
2011-07-08,0.9852
2011-07-11,0.9869
2011-07-12,0.9708
2011-07-13,0.987
2011-07-14,0.9898
2011-07-15,0.9906
2011-07-18,0.9867
2011-07-19,0.9796
2011-07-20,0.9805
2011-07-21,0.9732
2011-07-22,0.9759
2011-07-25,0.9423
2011-07-26,0.9449
2011-07-27,0.9526
2011-07-28,0.9487
2011-07-29,0.9447
2011-08-01,0.9499
2011-08-02,0.9436
2011-08-03,0.9441
2011-08-04,0.9443
2011-08-05,0.9243
2011-08-08,0.887
2011-08-09,0.8843
2011-08-10,0.8925
2011-08-11,0.9003
2011-08-12,0.9038
2011-08-15,0.9149
2011-08-16,0.9064
2011-08-17,0.9009
2011-08-18,0.8867
2011-08-19,0.8766
2011-08-22,0.8677
2011-08-23,0.879
2011-08-24,0.8776
2011-08-25,0.9047
2011-08-26,0.9013
2011-08-29,0.8847
2011-08-30,0.8808
2011-08-31,0.8823
2011-09-01,0.8784
2011-09-02,0.8684
2011-09-05,0.8468
2011-09-06,0.836
2011-09-07,0.8529
2011-09-08,0.8476
2011-09-09,0.8439
2011-09-13,0.8365
2011-09-14,0.8416
2011-09-15,0.8408
2011-09-16,0.8415
2011-09-19,0.8257
2011-09-20,0.8291
2011-09-21,0.8553
2011-09-22,0.8287
2011-09-23,0.8219
2011-09-26,0.8073
2011-09-27,0.8164
2011-09-28,0.8083
2011-09-29,0.8031
2011-09-30,0.8027
2011-10-10,0.7943
2011-10-11,0.7843
2011-10-12,0.8105
2011-10-13,0.8162
2011-10-14,0.8122
2011-10-17,0.8137
2011-10-18,0.7914
2011-10-19,0.7813
2011-10-20,0.7592
2011-10-21,0.7518
2011-10-24,0.771
2011-10-25,0.7882
2011-10-26,0.7993
2011-10-27,0.7992
2011-10-28,0.8186
2011-10-31,0.8174
2011-11-01,0.8136
2011-11-02,0.8244
2011-11-03,0.8266
2011-11-04,0.8317
2011-11-07,0.8247
2011-11-08,0.8214
2011-11-09,0.828
2011-11-10,0.8154
2011-11-11,0.8128
2011-11-14,0.8299
2011-11-15,0.8287
2011-11-16,0.8059
2011-11-17,0.8047
2011-11-18,0.7833
2011-11-21,0.7843
2011-11-22,0.782
2011-11-23,0.7768
