datetime,close,acc_close,div
2015-12-09,1467.01,,0.04
2015-12-10,1459.4,,0.0403
2015-12-11,1449.25,,0.0406
2015-12-14,1483.43,,0.0416
2015-12-15,1476.63,,0.042
2015-12-16,1472.21,,0.042
2015-12-17,1501.93,,0.0415
2015-12-18,1506.14,,0.0413
2015-12-21,1553.22,,0.0406
2015-12-22,1561.29,,0.0407
2015-12-23,1561.02,,0.0406
2015-12-24,1543.53,,0.0408
2015-12-25,1546.49,,0.0408
2015-12-28,1507.93,,0.0416
2015-12-29,1520.54,,0.0414
2015-12-30,1520.33,,0.0414
2015-12-31,1508.2,,0.0416
2016-01-04,1414.25,1714.49,0.0433
2016-01-05,1420.49,1722.05,0.0432
2016-01-06,1448.28,1755.74,0.0425
2016-01-07,1358.77,1647.22,0.0444
2016-01-08,1386.95,1681.39,0.0437
2016-01-11,1321.51,1602.05,0.0454
2016-01-12,1327.86,1609.76,0.0452
2016-01-13,1306.71,1584.12,0.0458
2016-01-14,1330.11,1612.49,0.0455
2016-01-15,1287.39,1560.7,0.0467
2016-01-18,1286.19,1559.24,0.047
2016-01-19,1322.19,1602.87,0.046
2016-01-20,1305.42,1582.55,0.0464
2016-01-21,1270.53,1540.25,0.0472
2016-01-22,1284.31,1556.96,0.0468
2016-01-25,1292.66,1567.08,0.0467
2016-01-26,1223.02,1482.65,0.0489
2016-01-27,1223.42,1483.14,0.0487
2016-01-28,1203.67,1459.2,0.0492
2016-01-29,1236.87,1499.44,0.0484
2016-02-01,1222.1,1481.54,0.0493
2016-02-02,1243.76,1507.8,0.0488
2016-02-03,1233.63,1495.52,0.0493
2016-02-04,1245.06,1509.37,0.0489
2016-02-05,1240.1,1503.36,0.049
2016-02-15,1231.61,1493.08,0.0495
2016-02-16,1262.27,1530.24,0.0484
2016-02-17,1273.48,1543.83,0.048
2016-02-18,1271.1,1540.94,0.0482
2016-02-19,1269.09,1538.51,0.0484
2016-02-22,1296.06,1571.2,0.0476
2016-02-23,1288.83,1562.44,0.0479
2016-02-24,1297.05,1572.41,0.0478
2016-02-25,1225.26,1485.38,0.0497
2016-02-26,1239.06,1502.1,0.0491
2016-02-29,1216.45,1474.69,0.0493
2016-03-01,1236.44,1498.93,0.0489
2016-03-02,1283.34,1555.79,0.0476
2016-03-03,1286.73,1559.9,0.0474
2016-03-04,1298.84,1574.57,0.0461
2016-03-07,1306.82,1584.25,0.0462
2016-03-08,1304.94,1581.97,0.0461
2016-03-09,1290.56,1564.53,0.046
2016-03-10,1271.84,1541.84,0.0468
2016-03-11,1273.52,1543.87,0.0466
2016-03-14,1287.91,1561.32,0.0465
2016-03-15,1296.12,1571.27,0.0464
2016-03-16,1302.53,1579.04,0.0457
2016-03-17,1308.81,1586.66,0.0458
2016-03-18,1322.98,1603.84,0.0457
2016-03-21,1339.81,1624.24,0.0455
2016-03-22,1332.76,1615.69,0.0458
2016-03-23,1330.12,1612.5,0.046
2016-03-24,1313.08,1591.84,0.0454
2016-03-25,1323.81,1604.85,0.0446
2016-03-28,1317.86,1597.63,0.0447
2016-03-29,1303.31,1579.99,0.045
2016-03-30,1332.17,1614.98,0.0435
2016-03-31,1331.9,1614.66,0.042
2016-04-01,1336.72,1620.5,0.0414
2016-04-05,1350.55,1637.26,0.0412
2016-04-06,1349.05,1635.44,0.0413
2016-04-07,1330.86,1613.39,0.0414
2016-04-08,1322.29,1603,0.0416
2016-04-11,1337.52,1621.47,0.0413
2016-04-12,1334.01,1617.21,0.0413
2016-04-13,1351.78,1638.75,0.0405
2016-04-14,1355.46,1643.21,0.0405
2016-04-15,1352.53,1639.66,0.0405
2016-04-18,1339.98,1624.45,0.0409
2016-04-19,1342.56,1627.57,0.041
2016-04-20,1321.52,1602.07,0.0413
2016-04-21,1314.77,1593.88,0.0413
2016-04-22,1318.9,1598.9,0.0413
2016-04-25,1318.38,1598.26,0.0414
2016-04-26,1324.24,1605.36,0.0413
2016-04-27,1319.8,1599.98,0.0414
2016-04-28,1320.76,1601.14,0.0413
2016-04-29,1317.22,1596.85,0.0418
2016-05-03,1335.88,1619.48,0.0415
2016-05-04,1333.57,1616.68,0.0416
2016-05-05,1333.93,1617.12,0.0416
2016-05-06,1303.81,1581.15,0.0422
2016-05-09,1277.76,1549.57,0.0428
2016-05-10,1277.85,1549.68,0.0428
2016-05-11,1285.5,1558.95,0.0427
2016-05-12,1287.69,1562.7,0.0427
2016-05-13,1285.55,1560.1,0.0427
2016-05-16,1290.16,1565.7,0.0426
2016-05-17,1288.28,1563.41,0.0426
2016-05-18,1278.5,1551.55,0.0426
2016-05-19,1277.31,1551.04,0.0427
2016-05-20,1280.38,1554.77,0.0426
2016-05-23,1283.84,1558.98,0.0425
2016-05-24,1275.39,1548.71,0.0426
2016-05-25,1275.31,1548.62,0.0426
2016-05-26,1277.98,1551.85,0.0425
2016-05-27,1282.78,1557.68,0.0425
2016-05-30,1284.99,1560.37,0.0422
2016-05-31,1318.15,1600.64,0.0414
2016-06-01,1315.52,1597.44,0.0416
2016-06-02,1315.96,1599.16,0.0416
2016-06-03,1322.55,1608.06,0.0414
2016-06-06,1320.82,1607.21,0.0415
2016-06-07,1318.24,1605.66,0.0414
2016-06-08,1313.18,1600.2,0.0415
2016-06-13,1281.36,1561.43,0.0421
2016-06-14,1286.64,1568.1,0.042
2016-06-15,1299.05,1583.22,0.0419
2016-06-16,1290.53,1573.73,0.0421
2016-06-17,1299.24,1585.05,0.0419
2016-06-20,1300.56,1586.66,0.0418
2016-06-21,1298.3,1583.9,0.0418
2016-06-22,1307.54,1595.35,0.0416
2016-06-23,1299.81,1590.15,0.0417
2016-06-24,1279.63,1571.74,0.0423
2016-06-27,1294.05,1589.45,0.0421
2016-06-28,1296.98,1593.05,0.042
2016-06-29,1303.52,1601.08,0.0418
2016-06-30,1303.59,1604.19,0.042
2016-07-01,1307.24,1608.69,0.0418
2016-07-04,1322.88,1628.83,0.0416
2016-07-05,1323.01,1628.99,0.0417
2016-07-06,1326.78,1635.72,0.0417
2016-07-07,1316.39,1631.34,0.0419
2016-07-08,1301.84,1623.5,0.0427
2016-07-11,1307.2,1630.18,0.0425
2016-07-12,1334.44,1665.04,0.0417
2016-07-13,1335.33,1671.94,0.0416
2016-07-14,1329.82,1665.95,0.0419
2016-07-15,1332.54,1671.36,0.0417
2016-07-18,1337.48,1677.55,0.0416
2016-07-19,1328.05,1667.57,0.0419
2016-07-20,1322.37,1660.44,0.0421
2016-07-21,1329.09,1668.88,0.042
2016-07-22,1314.55,1652.09,0.0422
2016-07-25,1319.42,1658.21,0.0421
2016-07-26,1336.43,1679.58,0.0417
2016-07-27,1324.43,1664.5,0.0419
2016-07-28,1337.68,1681.16,0.0419
2016-07-29,1334.59,1679.11,0.0419
2016-08-01,1328.12,1670.98,0.0418
2016-08-02,1332.05,1675.92,0.0417
2016-08-03,1332.11,1676,0.0419
2016-08-04,1336.48,1681.5,0.0418
2016-08-05,1341.84,1688.95,0.0417
2016-08-08,1356.48,1707.38,0.0414
2016-08-09,1364.8,1717.85,0.0412
2016-08-10,1360.67,1712.66,0.0412
2016-08-11,1359.09,1710.67,0.041
2016-08-12,1390.5,1752.88,0.0401
2016-08-15,1424.02,1795.17,0.0393
2016-08-16,1414.97,1783.76,0.0398
2016-08-17,1410.28,1777.85,0.0399
2016-08-18,1407.35,1774.16,0.0401
2016-08-19,1410.84,1778.55,0.0401
2016-08-22,1403.38,1769.15,0.04
2016-08-23,1403.4,1769.17,0.0399
2016-08-24,1399.13,1763.79,0.04
2016-08-25,1389.84,1752.08,0.0394
2016-08-26,1384.67,1745.56,0.0396
2016-08-29,1383.87,1744.55,0.0396
2016-08-30,1388.26,1750.09,0.0394
2016-08-31,1399.17,1763.84,0.0392
2016-09-01,1388.18,1749.99,0.0394
2016-09-02,1394.6,1758.08,0.0393
2016-09-05,1401.19,1766.39,0.0392
2016-09-06,1408.75,1775.91,0.0393
2016-09-07,1407.69,1774.58,0.0393
2016-09-08,1409.15,1776.43,0.0393
2016-09-09,1397.55,1761.81,0.0395
2016-09-12,1374.06,1732.19,0.04
2016-09-13,1371.82,1729.37,0.0401
2016-09-14,1360.67,1715.31,0.0405
2016-09-19,1371.37,1728.79,0.0403
2016-09-20,1372.55,1730.29,0.0403
2016-09-21,1375.11,1734.11,0.0402
2016-09-22,1387.39,1749.59,0.0399
2016-09-23,1380.49,1740.89,0.0399
2016-09-26,1362.47,1718.18,0.0404
2016-09-27,1369.13,1726.57,0.0402
2016-09-28,1367.72,1724.79,0.0403
2016-09-29,1372.53,1730.85,0.0401
2016-09-30,1375.27,1734.32,0.0401
2016-10-10,1390.13,1753.06,0.0398
2016-10-11,1393.19,1756.91,0.0397
2016-10-12,1390.4,1753.4,0.0398
2016-10-13,1395.58,1759.93,0.0399
2016-10-14,1397.24,1762.01,0.0398
2016-10-17,1388.02,1750.4,0.04
