datetime,close,acc_close,pe,pe_pct,pe_pct80,pe_pct50,pe_pct20
2009-01-09,2469.131,,32.7162,,32.7162,32.7162,32.7162
2009-01-12,2488.003,,32.715,0,32.7162,32.7156,32.715
2009-01-13,2407.007,,31.592,0,32.7162,32.715,31.592
2009-01-14,2463.77,,32.1076,0.3333,32.715,32.4113,32.1076
2009-01-15,2456.652,,31.905,0.25,32.715,32.1076,31.905
2009-01-16,2506.708,,32.4965,0.6,32.715,32.3021,31.905
2009-01-19,2489.744,,32.3822,0.5,32.715,32.3822,31.905
2009-01-20,2506.131,,32.4386,0.5714,32.715,32.4104,31.905
2009-01-21,2487.049,,32.0622,0.25,32.4965,32.3822,32.0622
2009-01-22,2501.086,,32.2588,0.4444,32.4965,32.3205,32.0622
2009-01-23,2499.351,,32.4764,0.7,32.4965,32.3822,32.0622
2009-02-02,2569.923,,32.9545,1,32.715,32.4104,32.0622
2009-02-03,2636.201,,33.7567,1,32.7162,32.4386,32.0622
2009-02-04,2700.733,,34.4761,1,32.7162,32.4575,32.1076
2009-02-05,2674.156,,34.36,0.9286,32.9545,32.4764,32.1076
2009-02-06,2779.226,,35.7196,1,33.7567,32.4864,32.1076
2009-02-09,2874.59,,37.0812,1,34.36,32.4965,32.1076
2009-02-10,2912.515,,37.3378,1,34.4761,32.6058,32.1076
2009-02-11,2918.211,,37.8403,1,34.4761,32.715,32.2588
2009-02-12,2940.401,,38.174,1,35.7196,32.7156,32.2588
2009-02-13,3024.63,,39.0596,1,37.0812,32.7162,32.2588
2009-02-16,3064.766,,39.4248,1,37.3378,32.8354,32.2588
2009-02-17,2988.455,,38.9803,0.9091,37.8403,32.9545,32.2588
2009-02-18,2884.355,,37.6269,0.7826,37.6269,33.3556,32.3822
2009-02-19,2932.615,,38.0928,0.8333,37.8403,33.7567,32.3822
2009-02-20,3017.001,,39.1398,0.96,38.0928,34.0583,32.3822
2009-02-23,3131.685,,40.4359,1,38.174,34.36,32.3822
2009-02-24,3038.539,,39.5812,0.963,38.9803,34.4181,32.3822
2009-02-25,3046.622,,39.4909,0.9286,38.9803,34.4761,32.4386
2009-02-26,2859.6,,37.3339,0.5862,38.9803,35.0978,32.4386
2009-02-27,2750.937,,35.9396,0.5333,38.9803,35.7196,32.4386
2009-03-02,2816.591,,36.4345,0.5484,38.9803,35.8296,32.4386
2009-03-03,2805.773,,36.2097,0.5313,38.9803,35.9396,32.4386
2009-03-04,2949.293,,38.4693,0.7879,38.4693,36.0747,32.4764
2009-03-05,2929.322,,38.0097,0.7059,38.4693,36.2097,32.4764
2009-03-06,2887.992,,37.2533,0.5714,38.4693,36.3221,32.4764
2009-03-09,2789.537,,36.0513,0.4722,38.4693,36.2097,32.4764
2009-03-10,2838.543,,36.7207,0.5405,38.4693,36.3221,32.4764
2009-03-11,2831.935,,36.606,0.5263,38.174,36.4345,32.4965
2009-03-12,2791.278,,36.4609,0.5128,38.174,36.4477,32.4965
2009-03-13,2765.452,,36.0624,0.45,38.174,36.4345,32.4965
2009-03-16,2781.269,,36.2775,0.4878,38.174,36.356,32.4965
2009-03-17,2862.578,,37.2707,0.6429,38.174,36.4345,32.4965
2009-03-18,2876.376,,37.2923,0.6512,38.0928,36.4477,32.715
2009-03-19,2970.015,,38.3549,0.8182,38.174,36.4609,32.715
2009-03-20,2953.664,,38.1517,0.7778,38.174,36.5334,32.715
2009-03-23,3022.861,,38.8959,0.8478,38.3549,36.606,32.715
2009-03-24,3034.961,,38.9704,0.8511,38.4693,36.6633,32.715
2009-03-25,2930.114,,40.5527,1,38.4693,36.7207,32.7162
2009-03-26,2971.544,,40.7865,1,38.8959,36.9009,32.7162
2009-03-27,2976.738,,40.8681,1,38.9704,37.0812,32.7162
2009-03-30,2988.469,,41.0838,1,38.9803,37.1672,32.7162
2009-03-31,2996.204,,43.1152,1,39.0596,37.2533,32.7162
2009-04-01,3045.453,,43.8777,1,39.0596,37.262,32.9545
2009-04-02,3062.032,,44.248,1,39.1398,37.2707,32.9545
2009-04-03,3045.274,,44.0327,0.9818,39.4248,37.2815,32.9545
2009-04-07,3067.644,,44.4211,1,39.4909,37.2923,32.9545
2009-04-08,2972.864,,43.7422,0.9298,39.5812,37.3131,32.9545
2009-04-09,3027.192,,43.7192,0.9138,39.5812,37.3339,33.7567
2009-04-10,3102.625,,44.649,1,40.4359,37.3358,33.7567
2009-04-13,3143.852,,45.3806,1,40.5527,37.3378,33.7567
2009-04-14,3170.643,,46.1824,1,40.7865,37.4824,33.7567
2009-04-15,3205.579,,46.6739,1,40.8681,37.6269,33.7567
2009-04-16,3227.494,,46.7629,1,40.8681,37.7336,34.36
2009-04-17,3274.47,,47.4592,1,41.0838,37.8403,34.36
2009-04-20,3352.409,,48.6373,1,43.1152,37.925,34.36
2009-04-21,3348.559,,45.6512,0.9242,43.7192,38.0097,34.36
2009-04-22,3212.599,,43.8292,0.8209,43.7422,38.0513,34.36
2009-04-23,3250.212,,43.7051,0.7794,43.7192,38.0928,34.4761
2009-04-24,3231.852,,43.6516,0.7681,43.7192,38.1222,34.4761
2009-04-27,3096.548,,41.9381,0.7429,43.7192,38.1517,34.4761
2009-04-28,3115.436,,42.7132,0.7465,43.7192,38.1628,34.4761
2009-04-29,3170.634,,43.9836,0.8472,43.7422,38.174,34.4761
2009-04-30,3188.532,,44.7002,0.9041,43.7422,38.2644,35.7196
2009-05-04,3286.95,,54.8811,1,43.8292,38.3549,35.7196
2009-05-05,3313.496,,55.1487,1,43.8777,38.4121,35.7196
2009-05-06,3361.789,,55.5267,1,43.9836,38.4693,35.7196
2009-05-07,3327.914,,55.2334,0.987,44.0327,38.6826,35.7196
2009-05-08,3294.143,,54.8433,0.9487,44.0327,38.8959,35.9396
2009-05-11,3196.789,,53.5471,0.9367,44.248,38.9332,35.9396
2009-05-12,3242.329,,54.0786,0.9375,44.4211,38.9704,35.9396
2009-05-13,3257.721,,54.173,0.9383,44.649,38.9754,35.9396
2009-05-14,3254.427,,54.1845,0.939,44.7002,38.9803,35.9396
2009-05-15,3263.457,,54.1862,0.9398,44.7002,39.02,36.0513
2009-05-18,3300.179,,54.9186,0.9643,45.3806,39.0596,36.0513
2009-05-19,3313.692,,54.934,0.9647,45.6512,39.0997,36.0513
2009-05-20,3246.2,,54.0152,0.8721,46.1824,39.1398,36.0513
2009-05-21,3173.599,,52.8936,0.8506,46.6739,39.2823,36.0513
2009-05-22,3166.83,,52.7798,0.8409,46.6739,39.4248,36.0624
2009-05-25,3151.015,,52.4622,0.8315,46.7629,39.4579,36.0624
2009-05-26,3175.82,,52.694,0.8333,47.4592,39.4909,36.0624
2009-05-27,3180.36,,52.9971,0.8571,48.6373,39.5361,36.0624
2009-06-01,3226.868,,53.8986,0.8696,52.4622,39.5812,36.0624
2009-06-02,3284.439,,54.9365,0.9677,52.4622,40.0085,36.2097
2009-06-03,3281.742,,54.8874,0.9362,52.694,40.4359,36.2097
2009-06-04,3260.043,,54.5959,0.9053,52.7798,40.4943,36.2097
2009-06-05,3342.517,,56.4215,1,52.8936,40.5527,36.2097
2009-06-08,3348.234,,56.5502,1,52.9971,40.6696,36.2097
2009-06-09,3391.011,,57.5761,1,52.9971,40.7865,36.2775
2009-06-10,3412.017,,57.8509,1,53.5471,40.8273,36.2775
2009-06-11,3410.259,,58.0965,1,53.8986,40.8681,36.2775
2009-06-12,3323.774,,56.5522,0.9703,54.0152,40.976,36.2775
2009-06-15,3403.823,,58.1935,1,54.0786,41.0838,36.2775
2009-06-16,3395.014,,58.0243,0.9806,54.0786,41.5109,36.4345
2009-06-17,3434.073,,58.7044,1,54.173,41.9381,36.4345
2009-06-18,3456.885,,59.0615,1,54.1845,42.3256,36.4345
2009-06-19,3446.433,,58.9067,0.9906,54.1862,42.7132,36.4345
2009-06-22,3421.402,,58.1634,0.9626,54.5959,42.9142,36.4345
2009-06-23,3413.791,,58.0734,0.9444,54.5959,43.1152,36.4609
2009-06-24,3434.995,,58.2062,0.9725,54.8433,43.3834,36.4609
2009-06-25,3416.4,,58.4438,0.9727,54.8811,43.6516,36.4609
2009-06-26,3435.667,,58.7297,0.982,54.8874,43.6784,36.4609
2009-06-29,3486.018,,60.5954,1,54.9186,43.7051,36.4609
2009-06-30,3472.224,,60.6449,1,54.9186,43.7122,36.606
2009-07-01,3483.164,,46.9755,0.6316,54.9186,43.7192,36.606
2009-07-02,3505.885,,47.4492,0.6348,54.9186,43.7307,36.606
2009-07-03,3536.691,,47.6545,0.6466,54.9186,43.7422,36.606
2009-07-06,3520.162,,47.2805,0.6239,54.9186,43.7857,36.606
2009-07-07,3549.172,,47.7265,0.6525,54.8874,43.8292,36.7207
2009-07-08,3568.856,,47.7627,0.6555,54.8874,43.8535,36.7207
2009-07-09,3674.862,,49.0963,0.6667,54.8874,43.8777,36.7207
2009-07-10,3725.501,,50.1158,0.6694,54.8874,43.9307,36.7207
2009-07-13,3752.269,,50.4607,0.6721,54.8874,43.9836,36.7207
2009-07-14,3812.776,,51.0271,0.6748,54.8811,44.0082,37.0812
2009-07-15,3806.655,,50.7082,0.6694,54.8811,44.0327,37.0812
2009-07-16,3763.406,,50.1419,0.656,54.8811,44.1403,37.0812
2009-07-17,3763.872,,50.0466,0.6429,54.8811,44.248,37.0812
2009-07-20,3807.317,,50.4308,0.6614,54.8811,44.3345,37.0812
2009-07-21,3760.087,,49.9778,0.6328,54.8433,44.4211,37.2533
2009-07-22,3804.105,,50.4982,0.6744,54.8433,44.5351,37.2533
2009-07-23,3833.792,,50.652,0.6769,54.8433,44.649,37.2533
2009-07-24,3773.567,,50.2041,0.6489,54.8433,44.6746,37.2533
2009-07-27,3842.008,,51.4383,0.697,54.8433,44.7002,37.2533
2009-07-28,3898.157,,52.2283,0.6992,54.5959,45.0404,37.2707
2009-07-29,3681.833,,49.6335,0.6045,54.5959,45.3806,37.2707
2009-07-30,3693.501,,49.9097,0.6074,54.5959,45.5159,37.2707
2009-07-31,3768.406,,50.6487,0.6691,54.5959,45.6512,37.2707
2009-08-03,3885.967,,52.2779,0.708,54.5959,45.9168,37.2707
2009-08-04,3982.378,,53.0156,0.7464,54.1862,46.1824,37.2923
2009-08-05,4020.628,,54.3388,0.7986,54.3388,46.4282,37.2923
2009-08-06,3971.913,,53.9207,0.7571,54.3388,46.6739,37.2923
2009-08-07,3873.929,,50.312,0.6241,54.3388,46.7184,37.2923
2009-08-10,3911.399,,50.588,0.6479,54.3388,46.7629,37.2923
2009-08-11,3976.779,,51.84,0.6853,54.1862,46.8692,37.3339
2009-08-12,3809.686,,49.9123,0.5764,54.1862,46.9755,37.3339
2009-08-13,3785.178,,49.6609,0.5655,54.1862,47.128,37.3339
2009-08-14,3586.962,,47.42,0.5068,54.1862,47.2805,37.3339
2009-08-17,3368.13,,44.7703,0.4558,54.1862,47.128,37.3339
2009-08-18,3421.597,,45.2445,0.4595,54.1845,46.9755,37.3378
2009-08-19,3302.712,,44.2275,0.4228,54.1845,46.8692,37.3378
2009-08-20,3399.91,,45.0582,0.46,54.1845,46.7629,37.3378
2009-08-21,3512.295,,46.5378,0.4901,54.1845,46.7184,37.3378
2009-08-24,3576.922,,47.0986,0.5132,54.1845,46.7629,37.3378
2009-08-25,3537.451,,46.1652,0.4771,54.173,46.7184,37.6269
2009-08-26,3647.703,,47.0913,0.513,54.173,46.7629,37.6269
2009-08-27,3697.184,,47.6717,0.5548,54.173,46.8692,37.6269
2009-08-28,3628.852,,46.7797,0.5,54.173,46.7797,37.6269
2009-08-31,3407.704,,43.9053,0.3885,54.173,46.7713,37.6269
2009-09-01,3404.102,,44.0786,0.4051,54.0786,46.7629,37.8403
2009-09-02,3395.486,,43.8942,0.3836,54.0786,46.7184,37.8403
2009-09-03,3521.388,,45.4351,0.4688,54.0786,46.6739,37.8403
2009-09-04,3583.374,,45.9742,0.4783,54.0786,46.6059,37.8403
2009-09-07,3671.892,,47.4047,0.5432,54.0786,46.6739,37.8403
2009-09-08,3724.276,,48.263,0.589,54.0152,46.7184,38.0097
2009-09-09,3698.141,,47.8675,0.5854,54.0152,46.7629,38.0097
2009-09-10,3691.834,,47.9013,0.5879,54.0152,46.7713,38.0097
2009-09-11,3724.686,,48.302,0.5964,54.0152,46.7797,38.0097
2009-09-14,3808.295,,49.1137,0.6108,54.0152,46.8776,38.0097
2009-09-15,3807.606,,48.9735,0.6012,53.9207,46.9755,38.0928
2009-09-16,3771.61,,48.4837,0.5917,53.9207,47.0334,38.0928
2009-09-17,3827.609,,48.9501,0.6,53.9207,47.0913,38.0928
2009-09-18,3735.153,,47.9942,0.5731,53.9207,47.095,38.0928
2009-09-21,3780.732,,48.5315,0.593,53.9207,47.0986,38.0928
2009-09-22,3737.163,,48.6219,0.5954,53.8986,47.1896,38.1517
2009-09-23,3637.466,,47.4468,0.5172,53.8986,47.2805,38.1517
2009-09-24,3570.833,,46.495,0.4571,53.8986,47.1896,38.1517
2009-09-25,3573.91,,46.8114,0.483,53.8986,47.0986,38.1517
2009-09-28,3491.548,,46.0187,0.4407,53.8986,47.095,38.1517
2009-09-29,3426.77,,45.2547,0.4157,53.5471,47.0913,38.174
2009-09-30,3468.833,,45.9859,0.4413,53.5471,47.0334,38.174
2009-10-09,3599.27,,47.4158,0.5222,53.5471,47.0913,38.174
