datetime,close,acc_close,pe,pe_pct,pe_pct80,pe_pct50,pe_pct20
2018-11-21,8858.3,11183.7,16.6422,,16.6422,16.6422,16.6422
2018-11-22,8860.03,11185.88,16.6529,1,16.6529,16.6475,16.6422
2018-11-23,8712.19,10999.23,16.3654,0,16.6529,16.6422,16.3654
2018-11-26,8690.32,10971.61,16.3017,0,16.6422,16.5038,16.3654
2018-11-27,8641.68,10910.21,16.223,0,16.6422,16.3654,16.3017
2018-11-28,8785.22,11091.43,16.5074,0.6,16.6422,16.4364,16.3017
2018-11-29,8693.83,10976.05,16.3265,0.3333,16.6422,16.3654,16.3017
2018-11-30,8794.83,11103.57,16.5566,0.7143,16.6422,16.4364,16.3017
2018-12-03,9170.84,11578.28,17.2995,1,16.6422,16.5074,16.3265
2018-12-04,9183.94,11594.81,17.3453,1,16.6529,16.532,16.3265
2018-12-05,9182.14,11592.55,17.3834,1,17.2995,16.5566,16.3265
2018-12-06,8955.33,11306.19,16.9614,0.7273,17.2995,16.5994,16.3265
2018-12-07,8934.03,11279.67,16.9244,0.6667,17.2995,16.6422,16.3265
2018-12-10,8797.39,11107.16,16.6808,0.6154,16.9614,16.6475,16.3654
2018-12-11,8864.27,11191.6,16.8222,0.6429,16.9614,16.6529,16.3654
2018-12-12,8944.1,11292.39,16.965,0.8,16.965,16.6668,16.3654
2018-12-13,9162.78,11568.49,17.3514,0.9375,17.2995,16.6808,16.3654
2018-12-14,9047.09,11422.42,17.1218,0.7647,17.2995,16.7515,16.3654
2018-12-17,9003.13,11366.92,16.2994,0.0556,17.1218,16.6808,16.3654
2018-12-18,8927.76,11271.77,16.1793,0,17.1218,16.6668,16.3265
2018-12-19,8791.29,11099.47,15.9265,0,17.1218,16.6529,16.3017
2018-12-20,8788.11,11095.45,15.8996,0,17.1218,16.6475,16.2994
2018-12-21,8705.74,10991.46,15.7493,0,17.1218,16.6422,16.223
2018-12-24,8750.58,11048.06,15.8329,0.0435,16.965,16.5994,16.223
2018-12-25,8714.35,11002.32,15.7592,0.0417,16.965,16.5566,16.1793
2018-12-26,8685.99,10966.52,15.6981,0,16.965,16.532,15.9265
2018-12-27,8666.96,10942.49,15.7013,0.0385,16.965,16.5074,15.8996
