datetime,close
2021-08-06,1.0003
2021-08-13,1.0002
2021-08-20,1.0011
2021-08-27,1.0229
2021-08-31,1.0366
2021-09-01,1.0336
2021-09-02,1.0596
2021-09-03,1.0569
2021-09-06,1.0709
2021-09-07,1.0966
2021-09-08,1.0993
2021-09-09,1.119
2021-09-10,1.109
2021-09-13,1.1229
2021-09-14,1.1084
2021-09-15,1.1123
2021-09-16,1.0975
2021-09-17,1.0903
2021-09-22,1.1071
2021-09-23,1.1091
2021-09-24,1.0834
2021-09-27,1.052
2021-09-28,1.0638
2021-09-29,1.0264
2021-09-30,1.0391
2021-10-08,1.0349
2021-10-11,1.0299
2021-10-12,1.0088
2021-10-13,1.0057
2021-10-14,1.0101
2021-10-15,1.0108
2021-10-18,1.0197
2021-10-19,1.0282
2021-10-20,1.0238
2021-10-21,1.0298
2021-10-22,1.0209
2021-10-25,1.0285
2021-10-26,1.0268
2021-10-27,1.0175
2021-10-28,0.9998
2021-10-29,1.0061
2021-11-01,1.0128
2021-11-02,0.9924
2021-11-03,0.9971
2021-11-04,1.0045
2021-11-05,0.9859
2021-11-08,0.9899
2021-11-09,0.9948
2021-11-10,0.993
2021-11-11,1.0015
2021-11-12,1.0058
2021-11-15,1.0037
2021-11-16,0.9984
2021-11-17,1.0129
2021-11-18,1.0104
2021-11-19,1.0186
2021-11-22,1.0325
2021-11-23,1.039
2021-11-24,1.0434
2021-11-25,1.0436
2021-11-26,1.0397
2021-11-29,1.0441
2021-11-30,1.045
2021-12-01,1.0511
2021-12-02,1.0509
2021-12-03,1.0602
2021-12-06,1.0538
2021-12-07,1.0533
2021-12-08,1.0632
2021-12-09,1.0659
2021-12-10,1.061
2021-12-13,1.0679
2021-12-14,1.0636
2021-12-15,1.0628
2021-12-16,1.0772
2021-12-17,1.0665
2021-12-20,1.0511
2021-12-21,1.0619
2021-12-22,1.0658
2021-12-23,1.0705
2021-12-24,1.0636
2021-12-27,1.0673
2021-12-28,1.0641
2021-12-29,1.0602
2021-12-30,1.0637
2021-12-31,1.0701
2022-01-04,1.0669
2022-01-05,1.0549
2022-01-06,1.0586
2022-01-07,1.0609
2022-01-10,1.067
2022-01-11,1.0606
2022-01-12,1.0689
2022-01-13,1.0537
2022-01-14,1.0469
2022-01-17,1.0564
2022-01-18,1.0611
2022-01-19,1.058
2022-01-20,1.0536
2022-01-21,1.0441
2022-01-24,1.0469
2022-01-25,1.0162
2022-01-26,1.0234
2022-01-27,1.0025
2022-01-28,0.9949
2022-02-07,1.0191
2022-02-08,1.0316
2022-02-09,1.0447
2022-02-10,1.0477
2022-02-11,1.0371
2022-02-14,1.0287
2022-02-15,1.0321
2022-02-16,1.0363
2022-02-17,1.0358
2022-02-18,1.0501
2022-02-21,1.0529
2022-02-22,1.0437
2022-02-23,1.0523
2022-02-24,1.0335
2022-02-25,1.0399
2022-02-28,1.0494
2022-03-01,1.052
2022-03-02,1.0568
2022-03-03,1.0632
2022-03-04,1.0564
2022-03-07,1.0394
2022-03-08,1.0052
2022-03-09,0.9865
2022-03-10,1.0041
2022-03-11,1.0069
2022-03-14,0.9799
2022-03-15,0.9171
2022-03-16,0.9381
2022-03-17,0.9575
2022-03-18,0.9681
2022-03-21,0.9736
2022-03-22,0.9765
2022-03-23,0.9815
2022-03-24,0.9775
2022-03-25,0.9638
2022-03-28,0.9665
2022-03-29,0.9678
2022-03-30,0.9783
2022-03-31,0.9731
2022-04-01,0.9811
2022-04-06,0.9732
2022-04-07,0.959
2022-04-08,0.9693
2022-04-11,0.9397
2022-04-12,0.9497
2022-04-13,0.9459
2022-04-14,0.9603
2022-04-15,0.9488
2022-04-18,0.9462
2022-04-19,0.9508
2022-04-20,0.9242
2022-04-21,0.897
2022-04-22,0.8975
2022-04-25,0.8422
2022-04-26,0.8226
2022-04-27,0.8598
2022-04-28,0.8651
2022-04-29,0.8914
2022-05-05,0.9014
2022-05-06,0.8809
2022-05-09,0.8791
2022-05-10,0.8866
2022-05-11,0.8977
2022-05-12,0.8937
2022-05-13,0.9022
2022-05-16,0.9069
2022-05-17,0.9163
2022-05-18,0.9105
2022-05-19,0.9186
2022-05-20,0.938
2022-05-23,0.9432
2022-05-24,0.9149
2022-05-25,0.9238
2022-05-26,0.9367
2022-05-27,0.9374
2022-05-30,0.9432
2022-05-31,0.9552
2022-06-01,0.9521
2022-06-02,0.9558
2022-06-06,0.978
2022-06-07,0.9801
2022-06-08,0.9906
2022-06-09,0.9816
2022-06-10,1.0022
2022-06-13,1.0057
2022-06-14,1.0137
2022-06-15,1.0013
2022-06-16,0.9942
2022-06-17,1.0057
2022-06-20,0.9977
2022-06-21,0.987
2022-06-22,0.9765
2022-06-23,0.9918
2022-06-24,1.0024
2022-06-27,1.018
2022-06-28,1.0365
2022-06-29,1.0146
2022-06-30,1.0369
2022-07-01,1.0425
2022-07-04,1.0593
2022-07-05,1.0658
2022-07-06,1.0428
2022-07-07,1.0457
2022-07-08,1.0331
2022-07-11,1.0125
2022-07-12,0.9969
2022-07-13,0.9975
2022-07-14,1.0067
2022-07-15,0.9943
2022-07-18,1.0075
2022-07-19,1.012
2022-07-20,1.0219
2022-07-21,1.0035
2022-07-22,0.9918
2022-07-25,0.988
2022-07-26,1.0043
2022-07-27,1.0067
2022-07-28,1.0043
2022-07-29,0.99
2022-08-01,1.0036
2022-08-02,0.9748
2022-08-03,0.9626
2022-08-04,0.9675
2022-08-05,0.9818
2022-08-08,0.9905
2022-08-09,1.0009
2022-08-10,0.9923
2022-08-11,1.0066
2022-08-12,1.0062
2022-08-15,1.0144
2022-08-16,1.0177
2022-08-17,1.0161
2022-08-18,1.0103
2022-08-19,1.0014
2022-08-22,1.0238
2022-08-23,1.0237
2022-08-24,0.9961
2022-08-25,1.007
2022-08-26,1.0004
2022-08-29,1.0015
2022-08-30,0.9876
2022-08-31,0.9667
2022-09-01,0.9626
2022-09-02,0.9581
2022-09-05,0.9655
2022-09-06,0.9857
2022-09-07,0.9871
2022-09-08,0.9784
2022-09-09,0.9892
2022-09-13,0.9826
2022-09-14,0.9743
2022-09-15,0.953
2022-09-16,0.9279
2022-09-19,0.9279
2022-09-20,0.9394
2022-09-21,0.9408
2022-09-22,0.943
2022-09-23,0.9321
2022-09-26,0.9185
2022-09-27,0.932
2022-09-28,0.9115
2022-09-29,0.9195
2022-09-30,0.9102
2022-10-10,0.9026
2022-10-11,0.9091
2022-10-12,0.9262
2022-10-13,0.9183
2022-10-14,0.9471
2022-10-17,0.9476
2022-10-18,0.9499
2022-10-19,0.9428
2022-10-20,0.933
2022-10-21,0.9307
2022-10-24,0.9181
2022-10-25,0.9124
2022-10-26,0.9249
2022-10-27,0.919
2022-10-28,0.8937
2022-10-31,0.885
2022-11-01,0.9042
2022-11-02,0.9136
2022-11-03,0.9139
2022-11-04,0.9422
2022-11-07,0.9465
2022-11-08,0.944
2022-11-09,0.94
2022-11-10,0.9298
2022-11-11,0.9424
2022-11-14,0.9333
2022-11-15,0.9477
2022-11-16,0.9412
2022-11-17,0.9359
2022-11-18,0.93
2022-11-21,0.9348
2022-11-22,0.9249
2022-11-23,0.9267
2022-11-24,0.9326
2022-11-25,0.9279
2022-11-28,0.9181
2022-11-29,0.9359
2022-11-30,0.9374
2022-12-01,0.9391
2022-12-02,0.9354
2022-12-05,0.9369
2022-12-06,0.9391
2022-12-07,0.9378
2022-12-08,0.9373
2022-12-09,0.9425
2022-12-12,0.9355
2022-12-13,0.9275
