datetime,close,acc_close,pe,pe_pct,pe_pct80,pe_pct50,pe_pct20
2019-01-23,2212.73,2261.0781,35.0141,,35.0141,35.0141,35.0141
2019-01-24,2230.17,2278.8985,35.1595,1,35.1595,35.0868,35.0141
2019-01-25,2240.43,2289.3835,35.3537,1,35.3537,35.1595,35.0141
2019-01-28,2238.22,2287.1257,35.3325,0.6667,35.3325,35.246,35.1595
2019-01-29,2226.94,2275.6008,35.1393,0.25,35.3325,35.1595,35.1393
2019-01-30,2203.57,2251.7157,34.8757,0,35.3325,35.1494,35.0141
2019-01-31,2204.64,2252.8111,34.8529,0,35.3325,35.1393,34.8757
2019-02-01,2286.96,2336.9262,36.0634,1,35.3537,35.1494,34.8757
2019-02-11,2361.47,2413.0633,37.2416,1,35.3537,35.1595,35.0141
2019-02-12,2390.12,2442.3441,37.6839,1,36.0634,35.246,35.0141
2019-02-13,2428.45,2481.5057,38.1584,1,37.2416,35.3325,35.0141
2019-02-14,2434.02,2487.1976,38.4922,1,37.6839,35.3431,35.0141
2019-02-15,2410.56,2463.2336,38.1229,0.8333,38.1229,35.3537,35.0141
2019-02-18,2510.38,2565.2319,39.494,1,38.1229,35.7086,35.1393
2019-02-19,2485.98,2540.2945,39.1145,0.9286,38.1584,36.0634,35.1393
2019-02-20,2470.33,2524.3019,39.0341,0.8667,38.4922,36.6525,35.1393
2019-02-21,2480.36,2534.5508,39.1445,0.9375,39.0341,37.2416,35.1393
2019-02-22,2557.77,2613.6594,40.0221,1,39.1145,37.4628,35.1393
2019-02-25,2705.2,2764.3061,42.1836,1,39.1145,37.6839,35.1595
2019-02-26,2731.17,2790.8458,42.287,1,39.1445,37.9034,35.1595
2019-02-27,2678.68,2737.2051,41.2238,0.9,39.494,38.1229,35.1595
2019-02-28,2730.92,2790.5828,42.0891,0.9048,40.0221,38.1406,35.1595
2019-03-01,2793.69,2854.7248,43.0693,1,41.2238,38.1584,35.1595
2019-03-04,2855.16,2917.5405,44.355,1,41.2238,38.3253,35.3325
2019-03-05,2913.93,2977.5967,45.2217,1,42.0891,38.4922,35.3325
