datetime,div,hs300,hs300_pe,hs300_div,csi500,csi500_pe,csi500_div,csi1000,csi1000_pe,csi1000_div,bond10
2018-12-31,,,,,,,,,,,0.032265
2018-12-30,,,,,,,,,,,0.032265
2018-12-29,,,,,,,,,,,0.032265
2018-12-28,0.02402417,3010.65,10.2273312,0.030808579,4168.04,16.25056776,0.015879003,4430.02,21.42640196,0.012478472,0.032315
2018-12-27,0.024127785,2990.51,10.1711053,0.030978889,4161.27,16.22034405,0.015908591,4424.65,21.38394653,0.012503246,0.032709
2018-12-26,0.023939484,3002.03,10.21058548,0.030859106,4208.41,16.39366886,0.015740394,4494.5,21.72126871,0.012309076,0.033011
2018-12-25,0.023871565,3017.28,10.24225053,0.030763702,4225.51,16.45625385,0.015680532,4514.62,21.80934725,0.012259365,0.033113
2018-12-24,0.023674171,3038.2,10.31463655,0.030547809,4274.72,16.63473722,0.015512287,4558.32,22.01770553,0.012143352,0.033483
2018-12-21,0.023799364,3029.4,10.2869599,0.030629996,4231.14,16.45609307,0.015680685,4517.78,21.81307819,0.012257268,0.033168
2018-12-20,0.023589372,3067.42,10.393017,0.030317428,4259.76,16.56037576,0.015580849,4550.6,21.95934187,0.012175627,0.033003
2018-12-19,0.023504302,3091.13,10.48173774,0.030060812,4247.9,16.51325459,0.01562531,4533.4,21.87535232,0.012222375,0.033412
2018-12-18,0.023237936,3128.43,10.59435764,0.02974126,4307.27,16.73911951,0.015414474,4596.61,22.16994528,0.012059965,0.033714
2018-12-17,0.023051701,3161.2,10.70002772,0.029447545,4330.65,16.81026028,0.01534924,4627.23,22.31100196,0.011983718,0.033713
2018-12-14,0.0230552,3165.91,10.58295193,0.030111102,4337.1,18.68955908,0.014461021,4641.89,21.17037974,0.012611923,0.033468
2018-12-13,0.022634531,3219.69,10.7369546,0.029679211,4443.16,19.12746866,0.014129947,4763.72,21.71070846,0.012298042,0.033311
2018-12-12,0.022906925,3170.61,10.59530684,0.03007599,4393.32,18.9109598,0.014291718,4718.82,21.50457917,0.012415923,0.032703
2018-12-11,0.022974068,3159.82,10.55021224,0.030204544,4395.57,18.91313603,0.014290074,4720.47,21.497816,0.012419829,0.032652
2018-12-10,0.023093371,3144.76,10.51626969,0.030302032,4359.31,18.7563114,0.014409556,4676.62,21.30351718,0.012533104,0.032678
2018-12-07,0.022862122,3181.56,10.6126984,0.030022954,4410.96,18.96998169,0.014247252,4731.9,21.5223665,0.012366685,0.032853
2018-12-06,0.022862407,3181.67,10.59781728,0.030028463,4411.09,18.96799326,0.014248746,4730.91,21.51900538,0.012368616,0.032751
2018-12-05,0.022439766,3252,10.79804225,0.029471653,4502.7,19.36134241,0.013959265,4816.99,21.90255555,0.012152021,0.03275
2018-12-04,0.022314662,3267.71,10.85158874,0.029326227,4536.21,19.50414109,0.013857063,4846.17,22.02841708,0.01208259,0.03305
2018-12-03,0.022406959,3260.95,10.83151919,0.029380566,4515.17,19.41939573,0.013917535,4802.29,21.82638889,0.012194428,0.0335
2018-11-30,0.023027274,3172.69,10.56954115,0.030113882,4376.65,18.83091501,0.014352468,4648.18,21.10980883,0.012605595,0.03355
2018-11-29,0.023323226,3137.65,10.47161138,0.030530512,4345.7,18.69725369,0.01445507,4617.35,20.95980054,0.012695813,0.0336
2018-11-28,0.02296707,3178.93,10.58666615,0.03020554,4441.86,19.0955087,0.014166168,4728.58,21.44012171,0.012411389,0.0337
2018-11-27,0.023227836,3137.24,10.47320115,0.030532858,4387.65,18.86821259,0.014336821,4671.64,21.18387684,0.012562088,0.034
2018-11-26,0.023253025,3141.24,10.49582088,0.030467056,4367.46,18.79349324,0.014393821,4633.73,21.03337544,0.012655698,0.034151
2018-11-23,0.023224564,3143.48,10.50211581,0.030448794,4374.76,18.82777217,0.014401745,4642.12,21.08940043,0.012641426,0.033917
2018-11-22,0.022596455,3214.43,10.70501817,0.029872289,4551.33,19.56805986,0.013966246,4850.13,22.00729848,0.012118709,0.033917
2018-11-21,0.022558149,3226.49,10.73910972,0.029777458,4554.67,19.57758464,0.013975546,4847.04,21.98127784,0.012128459,0.033716
2018-11-20,0.022624748,3218.41,10.72857873,0.029806687,4537.45,19.50271138,0.0140292,4811.88,21.83609428,0.012209099,0.033771
2018-11-19,0.0221123,3294.6,10.94653583,0.029213205,4670.74,20.07442,0.013629656,4942.49,22.41438656,0.011894103,0.033772
2018-11-16,0.022290166,3257.67,10.82551762,0.029539778,4659.1,19.99711271,0.013664851,4923.99,22.32306705,0.011949525,0.033515
2018-11-15,0.022425817,3242.37,10.79369922,0.029626858,4619.81,19.7973657,0.013789608,4871.09,22.08118865,0.01208042,0.033915
2018-11-14,0.022733263,3204.94,10.67414613,0.029958686,4545.51,19.4816529,0.014013077,4791.23,21.70894295,0.012287565,0.034218
2018-11-13,0.022563248,3237.38,10.79710977,0.029617499,4563.54,19.56671529,0.01395519,4790.45,21.7045088,0.012290075,0.03474
2018-11-12,0.022816082,3205.14,10.72191755,0.029825205,4481.69,19.23368419,0.014199939,4697.35,21.29824178,0.012526377,0.034865
2018-11-09,0.023191899,3167.44,10.63123854,0.030079599,4368.61,18.75728882,0.01460534,4561.21,20.69090948,0.012868606,0.034763
2018-11-08,0.02291774,3212.77,10.82340303,0.02954555,4382.33,18.80755198,0.014586526,4572.38,20.73715297,0.01283991,0.034813
2018-11-07,0.02285674,3221.91,10.83745254,0.029507247,4415.14,18.9465631,0.014479505,4592.84,20.83926566,0.012776994,0.034813
2018-11-06,0.022722797,3243.15,10.91145684,0.029305491,4438.1,19.04597243,0.01440393,4603.11,20.88998213,0.012745608,0.035113
2018-11-05,0.022650048,3262.84,10.95976289,0.029177195,4440.83,19.0595289,0.014393685,4598.2,20.88402412,0.012692897,0.035312
2018-11-02,0.022594676,3290.25,11.04027172,0.028972412,4437.95,19.05199018,0.014417047,4564.18,20.7306427,0.012802344,0.035461
2018-11-01,0.023247821,3177.03,10.73504716,0.029796171,4298.98,18.39362127,0.014884478,4428.74,20.12160777,0.013195216,0.034936
2018-10-31,0.023330954,3153.82,10.70938237,0.029867528,4272.55,18.2920431,0.014982074,4400.61,19.99361818,0.013278385,0.035086
2018-10-30,0.023568224,3110.26,10.71418453,0.030108795,4204.54,17.64062184,0.015226978,4336.65,19.65205355,0.01347358,0.035161
2018-10-29,0.02379767,3076.89,10.62871077,0.030387925,4162.53,17.28570626,0.015378737,4296.7,19.43104359,0.01359463,0.035111
2018-10-26,0.023281007,3173.64,10.91780939,0.029605537,4233.96,17.46702659,0.015121521,4359.47,19.7398411,0.013397455,0.03541
2018-10-25,0.023237884,3194.31,10.91889957,0.029499036,4234.42,17.35433611,0.015116609,4345.33,19.61275067,0.013445196,0.035409
2018-10-24,0.023234521,3188.2,10.90587672,0.029586004,4245.49,17.40009409,0.015077432,4377.55,19.88688219,0.013343579,0.035409
2018-10-23,0.023298329,3183.43,10.8626914,0.029716348,4253.56,17.4341817,0.015050706,4379.06,19.91561622,0.013347604,0.035709
2018-10-22,0.022785493,3270.27,11.15682012,0.028945049,4333.14,17.80780357,0.014770174,4452.74,20.28086371,0.013128942,0.03591
2018-10-19,0.023766366,3134.95,10.74776931,0.030069838,4127.99,17.05020619,0.015505045,4241.23,19.34239861,0.013785127,0.035658
2018-10-18,0.024398686,3044.39,10.45047031,0.030927311,4018.46,16.68454477,0.015922121,4149.44,18.93443477,0.014092011,0.035508
2018-10-17,0.023714032,3118.25,10.73763786,0.030099669,4133.38,17.17216886,0.015495163,4292.2,19.59283549,0.013636378,0.035807
2018-10-16,0.023864807,3100.97,10.67514833,0.030275865,4099.68,17.05661586,0.015600138,4261.17,19.46034849,0.013734727,0.035757
2018-10-15,0.023605393,3126.45,10.71881498,0.030152526,4199.15,17.47596137,0.015248631,4358.87,19.92921224,0.01342486,0.035857
2018-10-12,0.023276514,3170.73,10.87533375,0.029718568,4278.04,17.76133679,0.014977835,4427.68,20.23498855,0.013225327,0.035831
2018-10-11,0.023471663,3124.11,10.69640289,0.030215705,4307.42,17.85253068,0.014901326,4456.61,20.34652128,0.013156194,0.035806
2018-10-10,0.022177287,3281.6,11.20464688,0.028845117,4629.89,19.14523637,0.013895815,4812.43,21.94282032,0.012200089,0.036156
2018-10-09,0.022197765,3288.69,11.19587072,0.028867728,4634.89,19.15430604,0.013887391,4818.73,21.94525201,0.012196539,0.036156
2018-10-08,0.022209722,3290.9,11.18936343,0.028884516,4646.49,19.20099925,0.01384866,4817.43,21.94059804,0.012197618,0.036155
2018-09-30,,,,,,,,,,,0.036103
2018-09-29,,,,,,,,,,,0.036104
2018-09-28,0.021369308,3438.86,11.67269531,0.027688494,4800.73,19.8151911,0.013432506,4987.27,22.71369617,0.011782989,0.036153
2018-09-27,0.021589604,3403.59,11.54508314,0.027994545,4755.38,19.63175443,0.013558017,4945.69,22.49286044,0.011885526,0.036253
2018-09-26,0.021439455,3417.24,11.57702389,0.027917309,4815.63,19.86303774,0.013400149,5017.06,22.82655787,0.011711774,0.036503
2018-09-25,0.021625017,3379.8,11.45273722,0.028220271,4792.55,19.76140272,0.013469067,4995.7,22.72182697,0.011765757,0.036754
2018-09-21,0.02149183,3410.49,11.55322448,0.027974818,4805.22,19.84775888,0.013436447,5011.69,22.79186455,0.011729601,0.036752
2018-09-20,0.022009425,3310.13,11.2009941,0.028854524,4733.48,19.55611181,0.013636829,4951.58,22.50933041,0.01187683,0.037003
2018-09-19,0.021994937,3312.48,11.19566682,0.028868254,4736.89,19.56058666,0.01363371,4970.01,22.59677305,0.01183115,0.036727
2018-09-18,0.022268559,3269.43,11.05180958,0.029243242,4683.51,19.33606838,0.013792016,4917.35,22.35167879,0.011963431,0.036452
2018-09-17,0.022659833,3204.92,10.85958017,0.029760887,4602.39,19.00054419,0.014035564,4831.56,21.95909762,0.01217937,0.036327
2018-09-14,0.022354381,3242.09,10.96727008,0.029468659,4670.08,19.53077075,0.013633924,4907.93,22.31577777,0.011983752,0.036351
2018-09-13,0.0222805,3236.57,10.9499389,0.0295153,4721.21,19.72831982,0.013497401,4958.16,22.53457105,0.011867399,0.036526
2018-09-12,0.022516502,3202.02,10.8106661,0.029895543,4693.97,19.53977346,0.013581394,4919.81,22.35404993,0.011959314,0.036551
2018-09-11,0.022431607,3224.21,10.87434263,0.029720485,4702.9,19.57837609,0.013554615,4925.3,22.38841137,0.011940959,0.036751
2018-09-10,0.022415513,3230.07,10.89336129,0.029668596,4704.88,19.59114684,0.013545779,4923.64,22.39128087,0.011939216,0.036551
2018-09-07,0.022101234,3277.64,11.01723673,0.029335009,4791.78,19.95533606,0.013298566,5022.28,22.83063733,0.011709671,0.036301
2018-09-06,0.022168462,3262.88,10.97758174,0.029440978,4793.35,19.94299544,0.013306795,5012.51,22.77261242,0.011738607,0.036101
2018-09-05,0.022039378,3298.14,11.06015131,0.029221186,4815.03,20.04957875,0.013236056,5032.5,22.87647901,0.01168531,0.036101
2018-09-04,0.021655815,3363.9,11.27489398,0.028664636,4890.28,20.36820227,0.013030576,5113.15,23.2500776,0.011497542,0.036101
2018-09-03,0.021898237,3321.82,11.14604987,0.028995989,4838.87,20.16810236,0.01315986,5054.11,22.985796,0.011629736,0.035951
2018-08-31,0.021871093,3334.5,11.17627681,0.028917567,4814.82,20.07552147,0.013220548,5057.98,23.01252342,0.011616229,0.035751
2018-08-30,0.021554534,3351.09,11.26509151,0.028550946,4867.12,20.37770031,0.013073883,5114.27,23.25342255,0.011467412,0.035801
2018-08-29,0.021249078,3386.57,11.38954144,0.028221568,4941.96,20.66961083,0.012788011,5203.71,23.67236961,0.01127602,0.036101
2018-08-28,0.021147248,3400.17,11.49735901,0.0281446,4974.21,20.86803097,0.012699897,5233.5,23.77645638,0.011161711,0.036101
2018-08-27,0.021114896,3406.57,11.53985379,0.028098805,4960.07,20.96621065,0.012613121,5229.36,23.80141611,0.011070035,0.036303
2018-08-24,0.021373743,3325.33,11.39273357,0.028430419,4852.29,20.43089956,0.012896861,5116.14,23.41972116,0.01130881,0.036278
2018-08-23,0.021402495,3320.03,11.34491734,0.028542443,4863.67,20.54564438,0.01286418,5133.33,23.58372154,0.011242038,0.036101
2018-08-22,0.021476588,3307.95,11.33488526,0.02859372,4837.02,20.52796584,0.012913239,5102.36,23.43614033,0.011308371,0.036075
2018-08-21,0.02105756,3326.65,11.46485853,0.028019319,4891.98,20.80227815,0.012751471,5162.03,23.80903832,0.011168239,0.0363
2018-08-20,0.021307342,3267.25,11.30788408,0.028387046,4832.65,20.60612439,0.012879229,5103.63,23.77055168,0.011297428,0.036326
2018-08-17,0.021520671,3229.62,11.15880576,0.028773194,4803.03,20.51753934,0.012957058,5084.21,23.80849369,0.011324213,0.036524
2018-08-16,0.021203256,3276.73,11.2971114,0.028420241,4888.37,20.95645121,0.012740261,5178.24,24.26760908,0.011094492,0.036141
2018-08-15,0.021057132,3291.98,11.35386549,0.028292184,4932.81,21.35726621,0.012602865,5242.09,24.69395595,0.010958951,0.035829
2018-08-14,0.020611129,3372.91,11.60463514,0.027689018,5037.88,21.8217062,0.012298876,5351.02,25.28572424,0.0107319,0.035519
2018-08-13,0.020559586,3390.34,11.63739531,0.027622752,5055.28,21.88644309,0.012259272,5369.18,25.44937797,0.010700792,0.035826
2018-08-10,0.020513634,3405.02,11.71542066,0.027434965,5030.51,21.81082221,0.012312331,5342.05,25.24077842,0.010759361,0.035525
2018-08-09,0.020547839,3397.53,11.73575119,0.027403427,5004.77,21.80802369,0.012369184,5307.97,25.13900856,0.010832749,0.035476
2018-08-08,0.020973051,3314.51,11.50911348,0.027943056,4880.57,21.28285107,0.012678415,5191.79,24.61681145,0.011029961,0.035222
2018-08-07,0.020653555,3368.87,11.67035317,0.027553954,4956.87,21.63855421,0.012486196,5279.64,25.04518349,0.010811564,0.034876
2018-08-06,0.021196951,3273.2728,11.35286445,0.028323934,4825.25,21.10988433,0.012749409,5144.64,24.42814265,0.011042562,0.034568
2018-08-03,0.020893475,3315.2839,11.45952584,0.028060546,4929.75,21.58022296,0.012477148,5255.63,24.96791137,0.010805693,0.034567
2018-08-02,0.020648667,3370.9579,11.57995636,0.027769719,4996.01,21.88243733,0.012313466,5325.8,25.38693324,0.010643072,0.034713
2018-08-01,0.020211088,3447.3882,11.8203109,0.027226363,5105.37,22.39231565,0.012041527,5456.21,26.02793337,0.010381876,0.034638
2018-07-31,0.019845445,3517.6568,12.05982596,0.026693235,5188.72,22.7748423,0.011845639,5542.54,26.4616937,0.010218833,0.034812
2018-07-30,0.019885731,3515.0794,12.02240268,0.026791055,5185.15,22.77089756,0.0118413,5549.04,26.57032882,0.010206896,0.035213
2018-07-27,0.019988341,3521.2269,12.014173,0.027107514,5249.29,23.05047958,0.011813458,5630.23,26.95378883,0.010130783,0.035212
2018-07-26,0.019909061,3536.2456,12.05816501,0.027013086,5273.48,23.14777496,0.011772314,5663.18,27.10079134,0.010100014,0.035361
2018-07-25,0.019756317,3577.7522,12.17500323,0.026765879,5308.66,23.30453885,0.011693124,5685.59,27.31327997,0.010052675,0.035614
2018-07-24,0.019744586,3581.7057,12.18452837,0.026744955,5304.64,23.30583924,0.011699236,5672.22,27.27183984,0.010071827,0.035615
2018-07-23,0.020043929,3525.7503,12.01718333,0.027117391,5214,22.88819384,0.011912714,5582.31,26.85170811,0.010229414,0.035186
2018-07-20,0.020245895,3492.8938,11.87558873,0.027448438,5175.25,22.7172814,0.012006408,5541.21,26.68109676,0.010365917,0.035135
2018-07-19,0.020655689,3428.343,11.59554691,0.028142988,5111.33,22.44229256,0.012153524,5480.77,26.38902629,0.010539443,0.034409
2018-07-18,0.020543487,3431.3227,11.62288458,0.028076795,5156.64,22.62384682,0.012055994,5544.52,26.69122461,0.010479135,0.034708
2018-07-17,0.020446872,3449.3773,11.66402111,0.027977774,5196.2,22.78976512,0.011977067,5575.47,26.80551618,0.010434339,0.034808
2018-07-16,0.020314772,3472.0859,11.7876331,0.027683081,5195.2,22.80846522,0.011967967,5566.96,26.77076608,0.010445692,0.034808
2018-07-13,0.02021476,3492.6897,11.89424958,0.027434938,5204.19,22.85589765,0.01196824,5561.69,26.79849996,0.010462059,0.034858
2018-07-12,0.020207382,3481.0559,11.93075944,0.027350983,5172.5,22.71651442,0.012041675,5541.36,26.69844077,0.010514555,0.035158
2018-07-11,0.020730259,3407.5297,11.68391522,0.027964757,5036.16,22.12869974,0.012361543,5396.31,25.91243911,0.010841145,0.035107
2018-07-10,0.020365502,3467.5155,11.87757768,0.027508795,5136.53,22.47240702,0.012172478,5524.8,26.53416914,0.010589928,0.035431
2018-07-09,0.020463412,3459.1837,11.84720284,0.027579324,5107.55,22.31977738,0.012255717,5487.55,26.3500494,0.010665774,0.035432
2018-07-06,0.021001234,3365.1227,11.51566242,0.028373344,4996.63,21.81368663,0.012546535,5374.58,25.78320825,0.010905179,0.035259
2018-07-05,0.021103158,3342.4379,11.45172915,0.028531748,4982.76,21.77833932,0.012566898,5352.66,25.68234532,0.010948007,0.035005
2018-07-04,0.020838556,3363.7473,11.48236387,0.028455626,5121.34,22.37774587,0.012230284,5500.67,26.41613266,0.010649613,0.035107
2018-07-03,0.020549763,3409.2801,11.60144537,0.028156719,5197.13,22.69899459,0.012057194,5601.59,26.8979487,0.010458849,0.034955
