datetime,div,hs300,hs300_pe,hs300_div,csi500,csi500_pe,csi500_div,csi1000,csi1000_pe,csi1000_div,bond10
2004-12-31,0.013892814,1000,,,,,,,,,
2005-01-04,0.014045393,982.794,,,,,,,,,
2005-01-05,0.013924682,992.564,,,,,,,,,
2005-01-06,0.014071934,983.174,,,,,,,,,
2005-01-07,0.014023797,983.958,,,,,,,,,
2005-01-10,0.013926832,993.879,,,,,,,,,
2005-01-11,0.013881132,997.135,,,,,,,,,
2005-01-12,0.013883988,996.748,,,,,,,,,
2005-01-13,0.013878474,996.877,,,,,,,,,
2005-01-14,0.014009361,988.306,,,,,,,,,
2005-01-17,0.014334878,967.452,,,,,,,,,
2005-01-18,0.014220006,974.689,,,,,,,,,
2005-01-19,0.014305018,967.21,,,,,,,,,
2005-01-20,0.014490804,956.245,,,,,,,,,
2005-01-21,0.014157176,982.604,,,,,,,,,
2005-01-24,0.013915258,998.133,,,,,,,,,
2005-01-25,0.013924444,997.775,,,,,,,,,
2005-01-26,0.014114443,989.928,,,,,,,,,
2005-01-27,0.014312101,974.631,,,,,,,,,
2005-01-28,0.014468338,969.209,,,,,,,,,
2005-01-31,0.014762098,954.879,,,,,,,,,
2005-02-01,0.014813199,955.951,,,,,,,,,
2005-02-02,0.014119009,1006.913,,,,,,,,,
2005-02-03,0.01430267,993.215,,,,,,,,,
2005-02-04,0.014020625,1016.858,,,,,,,,,
2005-02-16,0.014210489,1023.584,,,,,,,,,
2005-02-17,0.014228,1020.606,,,,,,,,,
2005-02-18,0.014415971,1006.055,,,,,,,,,
2005-02-21,0.014140652,1025.633,,,,,,,,,
2005-02-22,0.013808882,1046.744,,,,,,,,,
2005-02-23,0.013819145,1043.944,,,,,,,,,
2005-02-24,0.013849462,1045.46,,,,,,,,,
2005-02-25,0.013828682,1046.761,,,,,,,,,
2005-02-28,0.014055586,1039.989,,,,,,,,,
2005-03-01,0.014092806,1035.934,,,,,,,,,
2005-03-02,0.014357288,1021.32,,,,,,,,,
2005-03-03,0.014307372,1027.71,,,,,,,,,
2005-03-04,0.014422292,1023.667,,,,,,,,,
2005-03-07,0.014447681,1029.871,,,,,,,,,
2005-03-08,0.014161265,1048.987,,,,,,,,,
2005-03-09,0.014231829,1046.544,,,,,,,,,
2005-03-10,0.014599116,1022.413,,,,,,,,,
2005-03-11,0.01460405,1027.429,,,,,,,,,
2005-03-14,0.014618534,1031.026,,,,,,,,,
2005-03-15,0.014880301,1013.523,,,,,,,,,
2005-03-16,0.015385236,1003.065,,,,,,,,,
2005-03-17,0.015532177,992.863,,,,,,,,,
2005-03-18,0.015993527,978.665,,,,,,,,,
2005-03-21,0.016101257,981.893,,,,,,,,,
2005-03-22,0.016440087,964.024,,,,,,,,,
2005-03-23,0.016753723,959.01,,,,,,,,,
2005-03-24,0.016695705,964.801,,,,,,,,,
2005-03-25,0.016973297,962.955,,,,,,,,,
2005-03-28,0.017219074,960.696,,,,,,,,,
2005-03-29,0.01736533,955.19,,,,,,,,,
2005-03-30,0.018377307,937.034,,,,,,,,,
2005-03-31,0.018408012,942.203,,,,,,,,,
2005-04-01,0.017857437,978.145,,,,,,,,,
2005-04-04,0.018184501,962.168,,,,,,,,,
2005-04-05,0.018367289,955.598,,,,,,,,,
2005-04-06,0.018050182,973.668,,,,,,,,,
2005-04-07,0.017894759,984.733,,,,,,,,,
2005-04-08,0.017575812,1003.445,15.51056879,0.021002693,,,,,,,
2005-04-11,0.017844833,995.421,15.4107872,0.021371738,,,,,,,
2005-04-12,0.018237229,978.697,15.02159784,0.021824519,,,,,,,
2005-04-13,0.017892728,1000.9,15.48210119,0.021427632,,,,,,,
2005-04-14,0.018148559,986.975,15.30481472,0.0216905,,,,,,,
2005-04-15,0.0183797,974.082,15.1026996,0.02188118,,,,,,,
2005-04-18,0.018912738,963.772,15.25999985,0.022364035,,,,,,,
2005-04-19,0.018881477,965.886,15.30134344,0.02228814,,,,,,,
2005-04-20,0.019102627,950.867,15.09778441,0.022515744,,,,,,,
2005-04-21,0.019327556,943.981,15.00807836,0.022660261,,,,,,,
2005-04-22,0.01946845,939.101,15.04223226,0.022694303,,,,,,,
2005-04-25,0.019796024,930.07,14.83753473,0.022997254,,,,,,,
2005-04-26,0.019656495,937.083,15.00333778,0.02292141,,,,,,,
2005-04-27,0.019861994,926.604,14.8281215,0.023054498,,,,,,,
2005-04-28,0.019489488,942.073,15.23152386,0.022608194,,,,,,,
2005-04-29,0.01981844,932.395,14.98763488,0.022999802,,,,,,,
2005-05-09,0.020223243,909.174,14.69519571,0.023316049,,,,,,,
2005-05-10,0.020142282,913.076,14.8003749,0.023150353,,,,,,,
2005-05-11,0.020376184,901.851,14.59844287,0.023465907,,,,,,,
2005-05-12,0.020717851,885.82,14.28111086,0.023987329,,,,,,,
2005-05-13,0.020638857,887.543,14.30162985,0.023952913,,,,,,,
2005-05-16,0.020833213,875.271,14.10841911,0.024249087,,,,,,,
2005-05-17,0.020738206,881.462,14.11973359,0.024229656,,,,,,,
2005-05-18,0.020681281,883.196,14.12798677,0.024215502,,,,,,,
2005-05-19,0.02066664,884.171,14.12732271,0.02421664,,,,,,,
2005-05-20,0.020753316,882.763,14.08172331,0.024295058,,,,,,,
2005-05-23,0.021310469,863.341,13.73345505,0.024911159,,,,,,,
2005-05-24,0.021192446,868.456,13.70959597,0.024954513,,,,,,,
2005-05-25,0.021200439,868.451,13.68090446,0.025006847,,,,,,,
2005-05-26,0.02146719,857.331,13.50789461,0.025327136,,,,,,,
2005-05-27,0.021498307,849.508,13.41497783,0.02531518,,,,,,,
2005-05-30,0.021247238,855.612,13.51547702,0.02500172,,,,,,,
2005-05-31,0.021237319,855.946,13.5279981,0.024978579,,,,,,,
2005-06-01,0.021705369,837.532,13.23301556,0.025535386,,,,,,,
2005-06-02,0.022137756,818.379,12.93305003,0.026127647,,,,,,,
2005-06-03,0.022212769,818.033,12.88983895,0.026215236,,,,,,,
2005-06-06,0.021746555,838.997,13.18557512,0.02562726,,,,,,,
2005-06-07,0.021800342,837.282,13.11426559,0.02576661,,,,,,,
2005-06-08,0.020179394,905.773,14.19959374,0.023797171,,,,,,,
2005-06-09,0.019931038,912.604,14.40792479,0.023453077,,,,,,,
2005-06-10,0.020346238,894.556,14.08007952,0.023952137,,,,,,,
2005-06-13,0.02034201,892.959,14.05257858,0.023999011,,,,,,,
