datetime,div,hs300,hs300_pe,hs300_div,csi500,csi500_pe,csi500_div,csi1000,csi1000_pe,csi1000_div,bond10
2022-12-16,0.02303977,3954.23,11.54512846,0.030223137,6072.86,23.44019192,0.018146414,6519.44,28.99357358,0.01157398,0.028856
2022-12-15,0.023015622,3951.99,11.51978548,0.030289626,6101.88,23.50921467,0.018360185,6597.55,29.30788741,0.011449854,0.028829
2022-12-14,0.023005217,3954.89,11.55269749,0.030203335,6096.39,23.51688793,0.018354194,6570.02,29.22757535,0.01149731,0.028655
2022-12-13,0.023215085,3945.68,11.53487799,0.030631662,6121.66,23.61676905,0.018421453,6593.67,29.32754307,0.01145812,0.028952
2022-12-12,0.023164182,3953.44,11.5307575,0.030640644,6154.81,23.70569859,0.018352346,6655.67,29.57093673,0.01136381,0.028902
2022-12-09,0.022982094,3998.24,11.63545498,0.030522502,6192.3,23.70619429,0.019042014,6680.38,30.56668399,0.011305229,0.028903
2022-12-08,0.023080804,3959.18,11.54746886,0.030755069,6186.28,23.69102985,0.019054202,6662.34,30.51399911,0.011366467,0.028853
2022-12-07,0.023037789,3958.44,11.54980104,0.030748859,6204.01,23.73763437,0.019016793,6705.29,30.70275189,0.011290105,0.028702
2022-12-06,0.022968327,3968.2,11.61299666,0.03058153,6211.25,23.7399828,0.019014912,6703.55,30.69254553,0.011293859,0.029152
2022-12-05,0.022990811,3946.88,11.56500485,0.030708435,6215.12,23.77817623,0.018984369,6714.37,30.74394466,0.011274978,0.028902
2022-12-02,0.023353782,3870.95,11.3016456,0.031424026,6168.01,23.55588849,0.019163517,6680.54,30.57311442,0.011337978,0.028676
2022-12-01,0.023307305,3894.77,11.37432455,0.031223234,6186.1,23.63156548,0.019102149,6658.43,30.48138982,0.011372096,0.0286
2022-11-30,0.023465682,3853.04,11.30438812,0.031416402,6156.15,23.542144,0.019174706,6590.31,30.16749419,0.011490424,0.02885
2022-11-29,0.023507418,3848.42,11.26694351,0.031520811,6163.82,23.58101575,0.019143097,6594.32,30.18243375,0.01148426,0.0288
2022-11-28,0.023677932,3733.24,10.97163872,0.031721296,6055.28,23.13754101,0.019510011,6492.71,29.71808309,0.011663704,0.0286
2022-11-25,0.023518041,3775.78,11.08315743,0.031402117,6087.86,23.24568316,0.019419248,6512.16,29.7725645,0.011642361,0.0283
2022-11-24,0.023547762,3756.81,10.97354113,0.031715797,6120.07,23.32851518,0.019350296,6586.86,30.09305511,0.01151837,0.02795
2022-11-23,0.023523038,3773.53,11.02141444,0.031578034,6115.6,23.30443702,0.019370289,6567.99,30.00087208,0.011553762,0.027975
2022-11-22,0.023510618,3769.57,10.99619494,0.031616445,6125.4,23.3294559,0.019349516,6583.23,30.0489881,0.011535261,0.028276
2022-11-21,0.023235305,3769.13,10.93274205,0.031394735,6189.71,23.54734598,0.01917047,6689.33,30.48917125,0.011368723,0.02818
2022-11-18,0.023174544,3801.57,11.01555977,0.031158702,6191.65,23.57340733,0.019149276,6658.4,30.35121069,0.011420399,0.02825
2022-11-17,0.023061533,3818.66,11.05493817,0.031047712,6217.21,23.66220766,0.019077412,6714.5,30.57627977,0.011336334,0.028026
2022-11-16,0.0230347,3834.39,11.09853863,0.030925742,6203.92,23.59801206,0.01912931,6702.04,30.53803985,0.01135053,0.028329
2022-11-15,0.022908473,3865.97,11.17146812,0.030723853,6236.38,23.70767104,0.019040828,6752.51,30.7413322,0.011275469,0.028155
2022-11-14,0.023305149,3794.02,11.00727022,0.031182167,6129.51,23.32379587,0.019354212,6599.67,30.06231685,0.011530147,0.028354
2022-11-11,0.023258282,3788.44,11.00752017,0.031181519,6138.62,23.32565783,0.019352667,6643.48,30.25047356,0.01145843,0.027354
