datetime,div,hs300,hs300_pe,hs300_div,csi500,csi500_pe,csi500_div,csi1000,csi1000_pe,csi1000_div,bond10
2015-12-31,0.013583019,3731.005,13.6748261,0.022530291,7617.689,54.50515583,0.005893198,10614.38,99.01803276,0.002906918,0.028212
2015-12-30,0.013428761,3765.175,13.7806241,0.022357319,7741.047,55.29770726,0.005809089,10806.7,100.5941149,0.002861449,0.028261
2015-12-29,0.013502729,3761.875,13.74156862,0.022412291,7674.388,54.79807631,0.005862054,10653.71,99.08424488,0.002905052,0.028061
2015-12-28,0.013673277,3727.632,13.63411815,0.022588923,7603.361,54.25291177,0.005920959,10515.36,97.80668661,0.002942998,0.027961
2015-12-25,0.013349315,3838.201,13.99585332,0.022005092,7792.124,55.54324901,0.005781567,10726.99,99.82088978,0.002885483,0.028061
2015-12-24,0.013415327,3829.402,13.96627752,0.022032841,7753.037,55.40088233,0.005814309,10633.19,98.76490549,0.00291641,0.02801
2015-12-23,0.013355275,3866.381,14.07871505,0.021856879,7773.283,55.58271858,0.005799596,10638.16,98.69606052,0.002918226,0.02846
2015-12-22,0.013265492,3876.733,14.10114717,0.021822109,7856.608,56.22516006,0.005732833,10809.24,100.419526,0.002877665,0.02861
2015-12-21,0.013327564,3865.965,14.09235918,0.021835717,7788.564,55.75655088,0.005781015,10699.61,99.319809,0.002909142,0.028811
2015-12-18,0.013529518,3767.913,13.80815219,0.022285152,7699.37,55.10572496,0.005849292,10629.97,98.71460023,0.002927748,0.029408
2015-12-17,0.013528235,3755.888,13.77764493,0.02232185,7716.246,55.19942956,0.005836117,10679.96,99.20431991,0.002913296,0.029857
2015-12-16,0.013814201,3685.44,13.55846571,0.022682693,7529.403,53.85316807,0.005982186,10374.23,96.29251621,0.00300125,0.030007
2015-12-15,0.013864121,3694.389,13.56759841,0.022667237,7498.181,53.63510492,0.006006508,10278.47,95.31432666,0.003031709,0.030157
2015-12-14,0.013894582,3711.322,13.67022812,0.02250243,7441.03,53.19861531,0.00605225,10118.9,93.69239838,0.003083382,0.030306
2015-12-11,0.014222791,3608.059,13.14765209,0.023656672,7290.702,52.23642077,0.006221358,9946.121,91.61699311,0.00311144,0.029931
2015-12-10,0.014131788,3623.084,13.21175805,0.023541885,7350.21,52.68679701,0.006170682,10035.45,92.50156808,0.003081686,0.030018
2015-12-09,0.014092397,3635.938,13.27367207,0.023432076,7374.274,52.86872931,0.006149448,10034.19,92.23144286,0.003090226,0.029968
2015-12-08,0.014091487,3623.02,13.23306998,0.023509357,7404.142,53.01735635,0.006134127,10057.74,92.23105926,0.003091363,0.030005
2015-12-07,0.013842072,3687.607,13.47191506,0.023092557,7602.228,54.37917276,0.005978901,10238.02,93.98588376,0.00303774,0.03028
2015-12-04,0.013926778,3677.592,13.47546681,0.023085597,7511.675,53.72272371,0.006051958,10081.57,92.53108614,0.003079743,0.030254
2015-12-03,0.013744625,3749.299,13.78385515,0.0225691,7570.508,54.19575595,0.005999136,10102.89,92.81577912,0.003077592,0.030304
2015-12-02,0.014002928,3721.955,13.61329331,0.022851869,7405.86,53.01559019,0.006132681,9822.055,90.30360723,0.003162453,0.030454
2015-12-01,0.014211269,3591.696,13.12105366,0.023709163,7443.945,53.2757203,0.006103752,9955.205,91.52665458,0.003121514,0.030504
