datetime,close
2013-09-27,1.0022
2013-09-30,1.0026
2013-10-11,1.0042
2013-10-18,1.0052
2013-10-22,1.0066
2013-10-23,1.0029
2013-10-24,1.001
2013-10-25,0.977
2013-10-28,0.9616
2013-10-29,0.9546
2013-10-30,0.9652
2013-10-31,0.9472
2013-11-01,0.953
2013-11-04,0.9399
2013-11-05,0.9407
2013-11-06,0.9246
2013-11-07,0.9079
2013-11-08,0.896
2013-11-11,0.9205
2013-11-12,0.9325
2013-11-13,0.9173
2013-11-14,0.9326
2013-11-15,0.9387
2013-11-19,0.9382
2013-11-20,0.9431
2013-11-21,0.9412
2013-11-22,0.9326
2013-11-25,0.9331
2013-11-26,0.9327
2013-11-27,0.9412
2013-11-28,0.9477
2013-11-29,0.9544
2013-12-02,0.9304
2013-12-03,0.9517
2013-12-04,0.9636
2013-12-05,0.9636
2013-12-06,0.964
2013-12-09,0.9622
2013-12-10,0.9512
2013-12-11,0.9445
2013-12-12,0.9538
2013-12-13,0.9537
2013-12-16,0.9363
2013-12-17,0.9439
2013-12-18,0.9495
2013-12-19,0.9354
2013-12-20,0.9289
2013-12-23,0.9559
2013-12-24,0.9514
2013-12-25,0.9517
2013-12-26,0.9459
2013-12-27,0.9548
2013-12-30,0.9497
2013-12-31,0.9607
2014-01-02,0.9806
2014-01-03,0.9726
2014-01-06,0.948
2014-01-08,0.9631
2014-01-09,0.956
2014-01-10,0.9381
2014-01-13,0.9289
2014-01-14,0.9366
2014-01-15,0.9472
2014-01-16,0.9391
2014-01-17,0.9232
2014-01-20,0.9099
2014-01-21,0.9135
2014-01-22,0.9326
2014-01-23,0.9282
2014-01-24,0.9333
2014-01-27,0.914
2014-01-28,0.9215
2014-01-29,0.9245
2014-01-30,0.9198
2014-02-07,0.9123
2014-02-10,0.946
2014-02-11,0.9511
2014-02-12,0.9551
2014-02-13,0.9351
2014-02-14,0.9505
2014-02-17,0.9571
2014-02-18,0.9583
2014-02-19,0.966
2014-02-20,0.9568
2014-02-21,0.953
2014-02-24,0.9546
2014-02-25,0.9298
2014-02-26,0.9332
2014-02-27,0.9017
2014-02-28,0.9069
2014-03-03,0.9129
2014-03-04,0.9062
2014-03-05,0.8949
2014-03-06,0.8872
2014-03-07,0.8991
2014-03-10,0.8805
2014-03-11,0.8927
2014-03-12,0.891
2014-03-13,0.904
2014-03-14,0.8958
2014-03-17,0.9063
2014-03-18,0.9066
2014-03-19,0.895
2014-03-20,0.8708
2014-03-21,0.8855
2014-03-24,0.8791
2014-03-25,0.8783
2014-03-26,0.8889
2014-03-27,0.8752
2014-03-28,0.8636
2014-03-31,0.8582
2014-04-01,0.8639
2014-04-02,0.8557
2014-04-03,0.8558
2014-04-04,0.8618
2014-04-08,0.8811
2014-04-09,0.8857
2014-04-10,0.8839
2014-04-11,0.8949
2014-04-14,0.8957
2014-04-15,0.8863
2014-04-16,0.8857
2014-04-17,0.8797
2014-04-21,0.869
2014-04-22,0.8617
2014-04-23,0.8613
2014-04-24,0.8536
2014-04-25,0.8406
2014-04-28,0.8226
2014-04-29,0.8306
2014-04-30,0.8421
2014-05-05,0.8464
2014-05-06,0.8489
2014-05-07,0.8378
2014-05-08,0.839
2014-05-09,0.8392
2014-05-12,0.8517
2014-05-13,0.8493
2014-05-14,0.8504
2014-05-15,0.8367
2014-05-16,0.8313
2014-05-19,0.8169
2014-05-20,0.8167
2014-05-21,0.8233
2014-05-22,0.823
2014-05-23,0.8288
2014-05-26,0.8423
2014-05-27,0.8387
2014-05-28,0.8438
2014-05-29,0.84
2014-05-30,0.8411
2014-06-03,0.8415
2014-06-04,0.8282
2014-06-05,0.837
2014-06-06,0.834
2014-06-09,0.8353
2014-06-10,0.8439
2014-06-11,0.8497
2014-06-12,0.8466
2014-06-13,0.8485
2014-06-16,0.8479
2014-06-17,0.843
2014-06-18,0.8413
2014-06-19,0.829
2014-06-20,0.8312
2014-06-23,0.8291
2014-06-24,0.839
2014-06-25,0.8379
2014-06-26,0.8426
2014-06-27,0.8474
2014-06-30,0.8526
2014-07-01,0.8501
2014-07-02,0.8485
2014-07-03,0.8587
2014-07-04,0.8516
2014-07-07,0.8453
2014-07-08,0.8462
2014-07-09,0.831
2014-07-10,0.8301
2014-07-11,0.83
2014-07-14,0.8375
2014-07-15,0.8492
2014-07-16,0.8429
2014-07-17,0.8346
2014-07-18,0.8403
2014-07-21,0.847
2014-07-22,0.852
2014-07-23,0.8449
2014-07-24,0.8532
2014-07-25,0.8583
2014-07-28,0.8704
2014-07-29,0.8733
2014-07-30,0.8801
2014-07-31,0.8836
2014-08-01,0.8886
2014-08-04,0.8947
2014-08-05,0.8924
2014-08-06,0.8904
2014-08-07,0.878
2014-08-08,0.8792
2014-08-11,0.8907
2014-08-12,0.888
2014-08-13,0.885
2014-08-14,0.8795
2014-08-15,0.8887
2014-08-18,0.8964
2014-08-19,0.8948
2014-08-20,0.8918
2014-08-21,0.8871
2014-08-22,0.8936
2014-08-25,0.8834
2014-08-26,0.8701
2014-08-27,0.8709
2014-08-28,0.8662
2014-08-29,0.8719
2014-09-01,0.88
2014-09-02,0.8863
2014-09-03,0.8937
2014-09-04,0.8953
2014-09-05,0.9016
2014-09-09,0.9052
2014-09-10,0.9014
2014-09-11,0.894
2014-09-12,0.8993
2014-09-15,0.9017
2014-09-16,0.8831
2014-09-17,0.8931
2014-09-18,0.9059
2014-09-19,0.9134
2014-09-22,0.9036
2014-09-23,0.9125
2014-09-24,0.9213
2014-09-25,0.9171
2014-09-26,0.9187
2014-09-29,0.9248
2014-09-30,0.9279
2014-10-08,0.9652
2014-10-09,0.9573
2014-10-10,0.9555
2014-10-13,0.9644
2014-10-14,0.9545
2014-10-15,0.9772
2014-10-16,0.9662
2014-10-17,0.964
2014-10-20,0.974
2014-10-21,0.9601
2014-10-22,0.9431
2014-10-23,0.9314
2014-10-24,0.9295
2014-10-27,0.9385
2014-10-28,0.9544
2014-10-29,0.9582
2014-10-30,0.9615
2014-10-31,0.9601
2014-11-03,0.9607
2014-11-04,0.9479
2014-11-05,0.9474
2014-11-06,0.9519
2014-11-07,0.9416
2014-11-10,0.9535
2014-11-11,0.942
2014-11-12,0.9533
2014-11-13,0.9444
2014-11-14,0.9576
2014-11-17,0.9596
2014-11-18,0.9535
2014-11-19,0.9618
2014-11-20,0.9528
2014-11-21,0.9611
2014-11-24,0.9664
2014-11-25,0.9775
2014-11-26,0.9778
2014-11-27,0.9831
2014-11-28,0.9766
2014-12-01,0.9912
2014-12-02,1.0022
2014-12-03,1.0039
2014-12-04,1.0256
2014-12-05,1.0132
2014-12-08,1.0228
2014-12-09,0.9977
2014-12-10,1.032
2014-12-11,1.0243
2014-12-12,1.0275
2014-12-15,1.0422
2014-12-16,1.0377
2014-12-17,1.0189
2014-12-18,1.01
2014-12-19,0.9982
2014-12-22,0.9751
2014-12-23,0.9735
2014-12-24,0.9756
2014-12-25,0.9802
2014-12-26,0.9916
2014-12-29,0.9827
2014-12-30,0.9904
2014-12-31,1.0032
2015-01-05,1.0206
2015-01-06,1.0536
2015-01-07,1.0431
2015-01-08,1.0395
2015-01-09,1.0274
2015-01-12,1.0355
2015-01-13,1.0457
2015-01-14,1.0418
2015-01-15,1.0433
2015-01-16,1.0528
2015-01-19,1.0203
2015-01-20,1.0401
2015-01-21,1.0608
2015-01-22,1.0706
2015-01-23,1.0601
2015-01-26,1.0824
2015-01-27,1.0818
2015-01-28,1.0723
2015-01-29,1.0541
2015-01-30,1.0488
2015-02-02,1.0458
2015-02-03,1.0551
2015-02-04,1.04
2015-02-05,1.0251
2015-02-06,1.0124
2015-02-09,1.0163
2015-02-10,1.024
2015-02-11,1.0337
2015-02-12,1.0365
2015-02-13,1.0472
2015-02-16,1.0566
2015-02-17,1.0627
2015-02-25,1.0626
2015-02-26,1.0711
2015-02-27,1.0691
2015-03-02,1.0745
2015-03-03,1.0668
2015-03-04,1.0986
2015-03-05,1.0961
2015-03-06,1.0767
2015-03-09,1.0857
2015-03-10,1.0973
2015-03-11,1.0905
2015-03-12,1.0924
2015-03-13,1.1003
2015-03-16,1.1268
2015-03-17,1.1292
2015-03-18,1.1468
2015-03-19,1.1404
2015-03-20,1.1537
2015-03-23,1.1671
2015-03-24,1.1867
2015-03-25,1.1958
2015-03-26,1.1834
2015-03-27,1.1905
2015-03-30,1.2069
2015-03-31,1.2
2015-04-01,1.2216
2015-04-02,1.2273
2015-04-03,1.2385
2015-04-07,1.2724
2015-04-08,1.2575
2015-04-09,1.2528
2015-04-10,1.2888
2015-04-13,1.3312
2015-04-14,1.3358
2015-04-15,1.2942
2015-04-16,1.3174
2015-04-17,1.3134
2015-04-20,1.2667
2015-04-21,1.3201
2015-04-22,1.3503
2015-04-23,1.3433
2015-04-24,1.3436
2015-04-27,1.3639
2015-04-28,1.3261
2015-04-29,1.3501
2015-04-30,1.3461
2015-05-04,1.3445
2015-05-05,1.3224
2015-05-06,1.319
2015-05-07,1.2953
2015-05-08,1.33
2015-05-11,1.3705
2015-05-12,1.3801
