datetime,close,acc_close,pe,pe_pct,pe_pct80,pe_pct50,pe_pct20
2007-07-02,3681.96,,54.4223,,54.4223,54.4223,54.4223
2007-07-03,3766.41,,55.6768,1,55.6768,55.0496,54.4223
2007-07-04,3686.04,,54.3756,0,55.6768,54.4223,54.3756
2007-07-05,3518.98,,51.7394,0,54.4223,54.399,54.3756
2007-07-06,3762.2,,55.0816,0.75,55.0816,54.4223,54.3756
2007-07-09,3894.53,,56.8417,1,55.6768,54.752,54.3756
2007-07-10,3799.39,,55.2333,0.6667,55.6768,55.0816,54.3756
2007-07-11,3768.51,,54.8974,0.4286,55.6768,54.9895,54.3756
2007-07-12,3788.84,,55.1662,0.625,55.2333,55.0816,54.4223
2007-07-13,3825.86,,55.7,0.8889,55.6768,55.1239,54.4223
2007-07-16,3649.57,,53.3839,0.1,55.6768,55.0816,54.3756
2007-07-17,3666.16,,53.6657,0.1818,55.6768,54.9895,53.6657
2007-07-18,3631.04,,53.2242,0.0833,55.6768,54.8974,53.3839
2007-07-19,3640.52,,53.224,0.0769,55.2333,54.6599,53.3839
2007-07-20,3783.54,,55.1749,0.7143,55.2333,54.8974,53.3839
2007-07-23,4020.41,,58.5084,1,55.6768,54.9895,53.3839
2007-07-24,3997.52,,58.1606,0.9375,55.7,55.0816,53.3839
2007-07-25,4108.46,,59.8111,1,56.8417,55.1239,53.3839
2007-07-26,4239.02,,61.0059,1,56.8417,55.1662,53.6657
2007-07-27,4247.73,,61.1417,1,58.1606,55.1706,53.6657
2007-07-30,4308.43,,62.0616,1,58.5084,55.1749,53.6657
2007-07-31,4340.23,,62.7051,1,59.8111,55.2041,53.6657
2007-08-01,4083.47,,59.2295,0.7727,59.8111,55.2333,53.6657
2007-08-02,4172.06,,60.6435,0.8261,59.8111,55.4551,54.3756
2007-08-03,4288.68,,62.1454,0.9583,60.6435,55.6768,54.3756
2007-08-06,4334.69,,62.9015,1,61.0059,55.6884,54.3756
2007-08-07,4302.94,,62.4436,0.9231,61.1417,55.7,54.3756
2007-08-08,4344.73,,62.6062,0.9259,62.0616,56.2709,54.3756
2007-08-09,4324.67,,62.3193,0.8571,62.0616,56.8417,54.4223
2007-08-10,4157.98,,60.0259,0.6552,62.0616,57.5012,54.4223
2007-08-13,4155.79,,58.8227,0.5667,62.0616,58.1606,54.4223
2007-08-14,4405.11,,61.8074,0.7742,62.0616,58.3345,54.4223
2007-08-15,4453.46,,62.3314,0.875,62.1454,58.5084,54.4223
2007-08-16,4570.44,,63.4147,1,62.1454,58.6656,54.8974
2007-08-17,4441.05,,61.8169,0.7353,62.1454,58.8227,54.8974
2007-08-20,4756.01,,66.166,1,62.3193,59.0261,54.8974
2007-08-21,4957.79,,69.007,1,62.3314,59.2295,54.8974
2007-08-22,4996.11,,69.8455,1,62.4436,59.5203,54.8974
2007-08-23,5066.99,,70.5167,1,62.4436,59.8111,55.0816
2007-08-24,4993.44,,69.5308,0.9487,62.6062,59.9185,55.0816
2007-08-27,4889.83,,53.9092,0.125,62.6062,59.8111,54.8974
2007-08-28,4808.35,,51.9927,0.0244,62.6062,59.5203,54.4223
2007-08-29,4700.33,,50.7588,0,62.6062,59.2295,54.3756
2007-08-30,4879.53,,52.5686,0.0698,62.4436,59.0261,54.3756
2007-08-31,4857.66,,52.6027,0.0909,62.4436,58.8227,53.9092
2007-09-03,4905.41,,53.2152,0.1111,62.4436,58.6656,53.6657
2007-09-04,4886.56,,53.0482,0.1087,62.4436,58.5084,53.3839
2007-09-05,4908.81,,53.1919,0.1277,62.4436,58.3345,53.2242
2007-09-06,4877.5,,52.9442,0.1042,62.3314,58.1606,53.2242
2007-09-07,4711.01,,51.3736,0.0204,62.3314,57.5012,53.224
2007-09-10,4766.09,,51.8876,0.06,62.3314,56.8417,53.2152
2007-09-11,4497.56,,49.3689,0,62.3314,56.2709,53.1919
2007-09-12,4573.67,,49.9604,0.0192,62.3314,55.7,53.0482
2007-09-13,4628.91,,50.709,0.0377,62.3193,55.6884,53.0482
2007-09-14,4675.26,,51.3968,0.0926,62.3193,55.6768,52.9442
2007-09-17,4783.2,,52.8674,0.2,62.3193,55.4551,52.8674
2007-09-18,4907.66,,53.7127,0.3571,62.3193,55.2333,52.8674
2007-09-19,4820.32,,52.919,0.2105,62.3193,55.2041,52.8674
2007-09-20,4886.34,,53.6536,0.3448,62.1454,55.1749,52.919
2007-09-21,4841.53,,52.8461,0.1864,62.1454,55.1706,52.8674
