datetime,close,acc_close,pe,pe_pct,pe_pct80,pe_pct50,pe_pct20
2015-08-26,2886.23,,54.5996,,54.5996,54.5996,54.5996
2015-08-27,2978.79,,56.5272,1,56.5272,55.5634,54.5996
2015-08-28,3086.61,,58.664,1,58.664,56.5272,54.5996
2015-08-31,2990.87,,56.7484,0.6667,56.7484,56.6378,56.5272
2015-09-01,2885.61,,54.9946,0.25,56.7484,56.5272,54.9946
2015-09-02,2875.02,,55.1286,0.4,56.7484,55.8279,54.9946
2015-09-07,2877.9,,54.7131,0.1667,56.7484,55.1286,54.7131
2015-09-08,2981.28,,56.6118,0.7143,56.7484,55.8279,54.7131
2015-09-09,3035.1,,57.5388,0.875,56.7484,56.5272,54.9946
2015-09-10,3037.98,,58.5983,0.8889,57.5388,56.5695,54.9946
2015-09-11,3058.17,,59.1591,1,58.5983,56.6118,54.9946
2015-09-14,2941.53,,56.8074,0.6364,58.5983,56.6801,54.9946
2015-09-15,2831.52,,54.7399,0.1667,58.5983,56.6118,54.7399
2015-09-16,3000.16,,58.5213,0.7692,58.5213,56.6801,54.9946
2015-09-17,2960.38,,57.9731,0.7143,58.5213,56.7484,54.9946
2015-09-18,3005.47,,58.8479,0.9333,58.5983,56.7779,54.9946
2015-09-21,3071.36,,59.7091,1,58.664,56.8074,54.9946
2015-09-22,3088.46,,60.0515,1,58.8479,57.1731,54.9946
2015-09-23,3052.65,,58.8899,0.8333,58.8479,57.5388,55.1286
2015-09-24,3073.6,,59.6019,0.8947,58.8899,57.756,55.1286
2015-09-25,2979.12,,57.5017,0.45,58.8899,57.5388,55.1286
2015-09-28,3023.75,,58.3159,0.5714,58.8899,57.756,55.1286
2015-09-29,2989.62,,57.0933,0.4091,58.8899,57.5388,55.1286
2015-09-30,2989.99,,57.4761,0.4348,58.8479,57.5202,56.5272
2015-10-08,3101.67,,59.6991,0.9167,58.8899,57.5388,56.5272
2015-10-09,3129.59,,60.1296,1,59.1591,57.756,56.5272
2015-10-12,3157.55,,58.8595,0.7308,59.1591,57.9731,56.5272
2015-10-13,3152.73,,58.9512,0.7778,59.1591,58.1445,56.5272
2015-10-14,3106.88,,58.0702,0.5,58.9512,58.0702,56.6118
2015-10-15,3159.56,,59.1765,0.8276,59.1591,58.1931,56.6118
2015-10-16,3172.38,,59.471,0.8333,59.1765,58.3159,56.6118
2015-10-19,3153.32,,59.1047,0.7419,59.1765,58.4186,56.6118
2015-10-20,3190.05,,59.7031,0.9063,59.471,58.5213,56.6118
2015-10-21,3098.77,,58.1848,0.4545,59.1765,58.4186,56.7484
2015-10-22,3237.33,,60.2511,1,59.471,58.5213,56.7484
2015-10-23,3338.1,,61.9533,1,59.6019,58.5598,56.7484
2015-10-26,3295.35,,61.3145,0.9722,59.6991,58.5983,56.7484
2015-10-27,3314.73,,60.8839,0.9459,59.7031,58.6312,56.7484
2015-10-28,3217.46,,59.0048,0.6316,59.6991,58.664,56.8074
2015-10-29,3228.6,,59.4641,0.7179,59.6991,58.756,56.8074
2015-10-30,3222.46,,59.4003,0.7,59.6991,58.8479,56.8074
2015-11-02,3136.54,,58.4393,0.4146,59.6991,58.756,56.8074
2015-11-03,3100.42,,57.6453,0.3095,59.6991,58.664,56.8074
2015-11-04,3268.01,,60.8958,0.9535,59.6991,58.756,57.0933
2015-11-05,3236.77,,60.3901,0.9091,59.7031,58.8479,57.0933
2015-11-06,3302.08,,61.4232,0.9778,59.7091,58.8537,57.0933
2015-11-09,3370.7,,62.461,1,60.0515,58.8595,57.0933
2015-11-10,3348.92,,61.7678,0.9574,60.1296,58.8747,57.0933
2015-11-11,3428.39,,62.8252,1,60.1296,58.8899,57.4761
2015-11-12,3427.37,,62.7524,0.9796,60.2511,58.9206,57.4761
2015-11-13,3366.4,,61.4954,0.9,60.3901,58.9512,57.4761
2015-11-16,3403.71,,62.4892,0.9608,60.8839,58.978,57.4761
2015-11-17,3356.18,,61.5981,0.8846,60.8958,59.0048,57.4761
2015-11-18,3281.21,,60.4793,0.7736,60.8839,59.0547,57.5017
2015-11-19,3346.55,,61.5594,0.8704,60.8958,59.1047,57.5017
2015-11-20,3356.24,,61.7542,0.8909,61.3145,59.1319,57.5017
2015-11-23,3401.62,,63.4245,1,61.4232,59.1591,57.5017
2015-11-24,3425.5,,63.7307,1,61.4954,59.1678,57.5017
2015-11-25,3482.41,,64.4485,1,61.4954,59.1765,57.5388
2015-11-26,3417.78,,63.0184,0.9492,61.5594,59.2884,57.5388
2015-11-27,3204.06,,59.1818,0.5,61.5594,59.1818,57.5388
2015-11-30,3220.62,,59.3534,0.5082,61.5594,59.2676,57.5388
2015-12-01,3255.43,,60.2094,0.6613,61.5594,59.3534,57.5388
2015-12-02,3243.23,,59.9347,0.619,61.4954,59.3769,57.6453
2015-12-03,3313.84,,61.0319,0.75,61.4954,59.4003,57.6453
2015-12-04,3310.24,,60.8539,0.7077,61.4954,59.4322,57.6453
2015-12-07,3367.64,,61.8162,0.8636,61.5594,59.4641,57.6453
2015-12-08,3278.53,,60.2054,0.6269,61.5594,59.4676,57.6453
2015-12-09,3248.04,,59.5719,0.5147,61.4954,59.471,57.9731
2015-12-10,3281.91,,60.1436,0.6232,61.4954,59.5214,57.9731
2015-12-11,3256.55,,60.0532,0.6,61.4954,59.5719,57.9731
2015-12-14,3267.01,,61.8565,0.8732,61.5594,59.5869,57.9731
2015-12-15,3269.8,,61.7766,0.8472,61.5981,59.6019,57.9731
2015-12-16,3291.7,,62.1121,0.8904,61.5981,59.6505,58.0702
2015-12-17,3335.55,,62.9633,0.9459,61.7542,59.6991,58.0702
2015-12-18,3397.22,,63.5342,0.9733,61.7678,59.7011,58.0702
2015-12-21,3458.55,,64.5112,1,61.7766,59.7031,58.0702
2015-12-22,3487.68,,64.7893,1,61.8162,59.7061,58.0702
2015-12-23,3444.4,,64.2232,0.9615,61.8162,59.7091,58.1848
2015-12-24,3483.91,,64.8193,1,61.8565,59.8219,58.1848
2015-12-25,3502.78,,64.9751,1,61.9533,59.9347,58.1848
2015-12-28,3422.5,,63.7617,0.9259,62.1121,59.9931,58.1848
2015-12-29,3424.19,,64.1243,0.9268,62.461,60.0515,58.1848
2015-12-30,3438.37,,64.1165,0.9157,62.461,60.0524,58.3159
2015-12-31,3396.42,,63.4426,0.869,62.4892,60.0532,58.3159
2016-01-04,3099.06,3190.91,58.2788,0.2,62.4892,60.0524,58.2788
2016-01-05,3045.14,3135.39,57.4816,0.1279,62.4892,60.0515,58.1848
2016-01-06,3109.34,3201.49,58.4808,0.2414,62.4892,59.9931,58.1848
2016-01-07,2839.36,2923.51,53.8424,0,62.461,59.9347,58.1848
2016-01-08,2890.35,2976.02,54.8082,0.0449,62.461,59.8219,58.0702
2016-01-11,2705.13,2785.3,51.5287,0,62.461,59.7091,57.9731
2016-01-12,2760.13,2841.93,52.9988,0.011,62.461,59.7061,57.6453
2016-01-13,2662.82,2741.74,51.3099,0,62.461,59.7031,57.5388
2016-01-14,2785.18,2867.72,53.5239,0.0323,62.1121,59.7011,57.5388
2016-01-15,2703.73,2783.86,52.0955,0.0213,62.1121,59.6991,57.5017
2016-01-18,2757.67,2839.4,52.8932,0.0316,62.1121,59.6505,57.4816
2016-01-19,2862.96,2947.82,54.8093,0.1146,62.1121,59.6019,57.4761
2016-01-20,2828.74,2912.57,54.0627,0.0722,62.1121,59.5869,57.0933
2016-01-21,2744.17,2825.5,52.7107,0.0306,61.9533,59.5719,57.0933
2016-01-22,2770.7,2852.82,53.1682,0.0606,61.9533,59.5214,56.8074
2016-01-25,2788.44,2871.08,53.663,0.08,61.9533,59.471,56.7484
2016-01-26,2591.71,2668.53,50.0775,0,61.9533,59.4676,56.6118
2016-01-27,2575.29,2651.62,49.9303,0,61.9533,59.4641,56.5272
2016-01-28,2509.23,2583.6,48.6995,0,61.8565,59.4322,56.5272
2016-01-29,2587.85,2664.55,50.0376,0.0192,61.8565,59.4003,55.1286
2016-02-01,2552.9,2628.56,49.5736,0.0095,61.8565,59.3769,54.9946
2016-02-02,2646.08,2724.51,51.2041,0.0472,61.8565,59.3534,54.8093
2016-02-03,2635.58,2713.69,51.0466,0.0467,61.8565,59.2676,54.8082
